#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h29 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : ALADIN63_CNRM-CM5
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL20 : Niveau de réchauffement Monde 2.0 degrés -> 2050 / France +2.7°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORIFM40_yr : Indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     AIFM40_yr : Ecart de indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
4897;43.9543;-0.9;GWL20;15.09;22.04;8.08;27.23;6.7;34.2;20.8;1136.09;148.7;383.19;30.86;46.47;3.5;2;78;2.32;2.41;1.94;2.58;5.6;19.3;15.8;-0.1;1;44;-0.01;-0.26;0.18;0.02;-0.01;
4898;43.9572;-0.8005;GWL20;15.17;22.16;8.12;27.44;7.1;36.3;21.5;1128.95;147.89;378.73;30.6;49.57;3.6;2;84;2.31;2.43;1.92;2.64;6;20.8;16.8;0;1;42;-0.01;-0.25;0.16;0.01;0.09;
4899;43.96;-0.701;GWL20;15.39;22.7;8.05;28.02;7.9;40.7;23;981.71;145.68;312.76;26.87;44.45;3.7;2;95;2.3;2.38;1.93;2.63;6.5;22.7;16.7;0;2;48;-0.02;-0.25;0.17;-0.02;0.06;
4900;43.9628;-0.6015;GWL20;15.4;22.71;8.09;28.05;8.1;41.5;23;985.4;145.75;311.26;27.25;44.59;4.1;3;94;2.3;2.37;1.97;2.64;6.7;23.3;16.7;0.5;2;45;-0.02;-0.25;0.16;0.02;0.06;
4901;43.9654;-0.502;GWL20;15.04;22.5;7.67;28.34;9.9;44.7;17.5;912.95;140.99;294.01;25.12;42.76;3.9;4;111;2.35;2.44;2.02;2.72;8;24.7;14;0.3;3;49;-0.02;-0.25;0.17;0.03;0.08;
4902;43.968;-0.4025;GWL20;14.95;22.4;7.56;28.21;9.9;43;16.9;916.93;143.33;294.59;25.1;41.59;3.8;4;117;2.34;2.45;1.97;2.76;8;24;13.5;0.2;3;46;-0.02;-0.25;0.16;0.02;0.03;
4903;43.9704;-0.303;GWL20;14.84;22.27;7.49;28.01;9.6;40.8;16.1;920.28;143.65;294.51;24.83;41.82;3.3;4;119;2.35;2.46;1.99;2.79;7.8;22.8;12.7;-0.3;3;50;-0.03;-0.25;0.15;0;0.04;
4904;43.9728;-0.2034;GWL20;15.22;22.64;7.87;28.11;9.4;41.2;21.4;849.77;131.37;265.01;23.79;39.73;3.3;3;133;2.3;2.43;1.92;2.81;7.6;23;15.8;-0.4;2;45;-0.03;-0.26;0.15;0.01;0.04;
4905;43.9751;-0.1039;GWL20;15.12;22.53;7.77;27.9;9.1;39.7;21.9;861.38;131.7;265.64;24.07;40.89;3.5;3;122;2.3;2.46;1.89;2.83;7.4;22.5;16.1;-0.1;2;47;-0.03;-0.27;0.14;0;0.05;
4906;43.9773;-0.0043;GWL20;15.04;22.43;7.71;27.66;8.8;38.7;22.6;876.9;134.6;268.65;24.85;42.13;3.8;3;122;2.32;2.48;1.89;2.81;7.1;22.6;16.9;0.2;2;48;-0.02;-0.27;0.14;0.02;0.1;
4907;43.9793;0.0952;GWL20;14.82;22.33;7.36;27.82;8.6;38.8;19.4;790.78;133.78;232.03;22.69;40.54;4;4;127;2.32;2.42;1.89;2.71;7.1;22.5;15.2;0.3;3;47;-0.02;-0.25;0.15;0.02;0.09;
4908;43.9814;0.1948;GWL20;15.07;22.69;7.38;28.04;7.7;40.2;21.7;734.98;129.54;204.57;23.25;43.75;4.4;5;130;2.26;2.3;1.88;2.64;6;23;16.3;0.8;4;36;-0.01;-0.25;0.14;0.1;0.12;
4909;43.9833;0.2944;GWL20;15.03;22.63;7.36;27.96;7.4;39.7;21.8;740.65;131.83;205.55;23.3;43.2;4.3;5;139;2.24;2.26;1.87;2.58;5.8;22.4;16.4;0.6;4;31;-0.01;-0.25;0.13;0.1;0.1;
4910;43.9851;0.3939;GWL20;15.17;22.65;7.7;28.06;8.7;40.6;20.7;736.47;124.25;210.9;22.79;39.92;4.4;5;132;2.2;2.23;1.83;2.63;6.6;22.8;15.8;0.8;4;36;-0.01;-0.25;0.13;0.08;0.08;
4911;43.9868;0.4935;GWL20;14.98;22.42;7.56;27.71;8;37.3;20;752.95;126.96;214.41;22.85;41.25;4.6;5;123;2.19;2.23;1.83;2.65;6.1;20.9;15;1;4;34;-0.01;-0.25;0.12;0.04;0.04;
4912;43.9885;0.5931;GWL20;15.17;22.62;7.75;28.06;8.6;40.3;20;736.02;127.28;207.25;21.63;40.8;4.2;5;128;2.17;2.18;1.87;2.6;6.8;22.2;15.1;0.6;4;40;-0.01;-0.24;0.11;0.02;0;
4913;43.99;0.6927;GWL20;15.35;23.03;7.68;28.18;9.4;40.2;27.2;673.56;123.13;183.7;21.18;41.1;4.1;9;146;2.21;2.25;1.85;2.61;7.2;21.8;18.1;0.5;6;37;-0.01;-0.25;0.1;0.01;-0.02;
4914;43.9915;0.7923;GWL20;15.38;23.1;7.67;28.26;9.3;40.2;27.5;683.09;127.25;180.37;21.3;42.39;4.7;9;141;2.19;2.26;1.81;2.6;6.9;21.3;18.5;1.2;6;30;0.01;-0.22;0.1;0.06;0.02;
4915;43.9928;0.8919;GWL20;15.15;22.93;7.39;27.95;7.7;38.2;26.7;708.05;130.58;187.6;21.94;42.29;4.4;7;134;2.19;2.28;1.79;2.58;5.8;20.6;18.1;0.7;5;27;0.01;-0.21;0.1;0.03;-0.02;
4916;43.9941;0.9915;GWL20;15.08;23.01;7.26;28.16;8.1;39.8;27.2;734.14;133.36;191.2;24.26;43.05;4.6;6;133;2.2;2.3;1.85;2.6;6;20.8;19.3;0.9;4;15;0.03;-0.17;0.09;0.09;0.04;
4917;43.9953;1.0911;GWL20;15.18;23.14;7.34;28.33;8.2;41;27.6;731.01;135.95;185.73;24.2;42.15;5;6;141;2.19;2.29;1.85;2.56;5.9;20.8;19.5;1.3;4;10;0.04;-0.15;0.07;0.11;0.12;
4918;43.9964;1.1908;GWL20;15.57;23.6;7.64;28.66;8.9;44.5;33.5;726.85;138.17;180.39;23.31;41.58;5.1;7;147;2.22;2.31;1.9;2.53;6.4;22.4;22.1;1.3;4;12;0.04;-0.15;0.07;0.09;0.1;
4919;43.9974;1.2904;GWL20;15.56;23.58;7.64;28.62;9.2;43.5;33.4;732.04;140.34;178.72;23.35;42.38;5;7;139;2.22;2.29;1.92;2.5;6.9;21.6;22.4;1.3;4;6;0.05;-0.12;0.05;0.12;0.2;
4920;43.9983;1.39;GWL20;15.4;23.37;7.5;28.39;8.8;41.5;31.7;756.65;149.08;182.14;23.77;42.36;5.3;7;126;2.21;2.26;1.9;2.5;6.5;20.8;21.1;1.8;3;1;0.07;-0.08;0.07;0.14;0.15;
4921;43.9991;1.4896;GWL20;15.21;23.12;7.42;28.14;8.4;39.6;29.5;799.56;157.04;191.53;25.94;45.53;5.4;6;121;2.23;2.32;1.91;2.57;6.4;20;20.2;1.8;3;6;0.07;-0.1;0.06;0.13;0.14;
4922;43.9999;1.5893;GWL20;15.13;23.02;7.36;28.01;8.5;39.2;28.5;789.81;159.04;187.93;24.78;47.67;4.8;6;128;2.26;2.35;1.95;2.6;6.5;20.3;19.6;1.3;4;18;0.04;-0.1;0.04;0.09;0.11;
4923;44.0005;1.6889;GWL20;14.98;23.05;7.15;28.25;9.9;41.3;29.4;859.7;157.34;222.98;24.12;47.51;4.6;7;126;2.3;2.44;1.95;2.69;7.4;20.6;19.5;0.8;4;21;0.05;-0.09;0.04;0.06;0.18;
4924;44.0011;1.7885;GWL20;14.94;23.01;7.11;28.19;10.1;41.3;28.6;847.07;159.57;220.32;24.15;49.72;4;7;123;2.3;2.43;1.96;2.68;7.5;21.2;19.3;0.4;4;21;0.03;-0.09;0.02;0.04;0.17;
4925;44.0015;1.8882;GWL20;15;23.04;7.19;28.18;9.2;41.7;29.6;842.1;159.6;218.86;24.76;46.04;4;7;104;2.3;2.38;1.98;2.57;6.5;20.9;20.1;0.2;3;17;0.02;-0.07;0.02;0.02;0.07;
4926;44.0019;1.9878;GWL20;14.89;22.93;7.09;28.05;9.1;40.2;28.8;849.36;160.97;220.72;24.99;46.29;3.8;7;96;2.31;2.41;1.99;2.59;6.4;20.2;19.6;0.2;3;19;0.02;-0.07;0.02;0.02;0.07;
4927;44.0022;2.0875;GWL20;14.71;22.72;6.88;27.8;8.1;37.7;27.5;863.81;165.89;226.16;25.7;44.78;4.3;6;96;2.28;2.36;1.92;2.53;5.7;18.6;18.5;0.6;3;22;0.03;-0.06;0.03;0.05;0.06;
4928;44.0023;2.1871;GWL20;14.69;22.69;6.86;27.81;8.6;38.2;27.2;852.56;166.63;221.57;24.71;43.33;4.2;5;126;2.22;2.28;1.87;2.49;6.2;18.7;18.6;0.7;2;19;0.02;-0.06;0.01;0.04;0.01;
4929;44.0024;2.2867;GWL20;14.2;22.16;6.48;26.89;6.5;30;26.8;887.73;173.5;231.78;25.7;44.47;4.3;4;124;2.23;2.35;1.85;2.52;4.9;15.7;18.2;0.7;1;26;0.02;-0.06;0.01;0.04;0.01;
4930;44.0024;2.3864;GWL20;13.94;21.86;6.28;26.41;5.3;26.8;25.2;911.24;181.62;234.05;27.09;47.06;4.7;3;122;2.2;2.33;1.8;2.52;4.1;14.7;17;1.1;1;19;0.03;-0.02;0;0.04;0.06;
4931;44.0023;2.486;GWL20;13.82;21.7;6.25;26.15;4.8;24.7;24.5;923.3;184.44;237.11;27.96;51.05;4.3;3;128;2.22;2.34;1.88;2.57;3.7;14.1;15.8;0.7;2;18;0.03;-0.02;0;0.08;0.14;
4932;44.0022;2.5857;GWL20;13.52;21.6;5.72;26.68;5;27.4;15.9;918.63;165.95;236.03;29.93;55.74;4.4;10;136;2.11;2.17;1.72;2.49;4.1;14.4;11.8;0.7;3;8;0.04;0;-0.01;0.12;0.14;
4933;44.0019;2.6853;GWL20;13.97;22.12;6.1;27.33;6.8;32.3;19.5;899.98;161.75;229.09;30.08;61.48;4.7;10;135;2.17;2.27;1.74;2.56;5.3;17;14.4;1.1;4;11;0.04;-0.01;-0.01;0.11;0.23;
4934;44.0015;2.785;GWL20;13.88;22.03;6.02;27.21;6.7;31.4;19.2;904.77;162.65;230.21;30.25;61.7;4.7;10;122;2.17;2.28;1.74;2.56;5.2;16.5;14.3;1.1;4;11;0.04;-0.01;-0.01;0.11;0.23;
4935;44.0011;2.8846;GWL20;13.11;21.35;5.29;26.14;4.3;22.5;17.6;978.15;161.15;259.12;34.62;60.67;5.1;11;115;2.26;2.51;1.78;2.74;3.6;12.6;13.8;1.4;4;19;0.06;-0.07;0.06;0.17;0.09;
4936;44.0005;2.9842;GWL20;13.26;21.5;5.42;26.37;4.2;24.7;17.8;966.24;163.67;260.17;31.88;57.37;4.2;11;111;2.26;2.49;1.76;2.75;3.5;14;13.7;0.4;4;23;0.05;-0.06;0.06;0.08;0.01;
4937;43.9999;3.0839;GWL20;12.34;20.56;4.57;25.65;2.3;17.5;7.9;1144.52;160.53;284.64;45.94;80.29;4.3;14;93;2.17;2.34;1.72;2.63;2.1;11;7;0.6;6;22;0.05;-0.05;0.02;0.09;-0.02;
4938;43.9991;3.1835;GWL20;12.01;20.2;4.39;25.06;2;14.1;8.7;1170.9;166.44;314.87;47.86;78.01;4.3;11;89;2.22;2.39;1.87;2.7;1.9;9.4;7.7;0.7;4;28;0.05;-0.03;0.11;0.08;-0.01;
4939;43.9983;3.2831;GWL20;12.54;20.8;4.81;25.99;2.2;20.5;9.2;1126.16;154.79;310.95;46.39;73.15;4.3;15;103;2.25;2.46;1.85;2.77;2;13.1;7.9;0.6;7;41;0.05;-0.05;0.13;0.1;-0.05;
4940;43.9974;3.3827;GWL20;12.08;20.35;4.4;25.22;1.5;15.4;8.9;1157.42;159.15;320.23;47.63;74.99;4.4;13;109;2.26;2.51;1.84;2.79;1.3;10.4;7.8;0.7;7;39;0.05;-0.05;0.13;0.09;-0.05;
4941;43.9964;3.4824;GWL20;12.41;20.73;4.96;25.09;1;12.9;15;1673.91;187.34;443.92;73.79;118.1;4.9;5;85;2.26;2.6;1.92;2.77;0.9;9.1;12.8;1.3;3;36;0.08;-0.07;0.2;0.14;0;
4942;43.9953;3.582;GWL20;14.24;22.87;6.36;28;4;34;26.1;1491.77;172.67;391.98;66.09;104.89;4.9;10;111;2.25;2.6;1.84;2.88;3.3;19.3;19.8;1.3;6;38;0.07;-0.05;0.17;0.07;-0.03;
4943;43.9941;3.6816;GWL20;14.92;23.61;6.88;29.34;7.4;48;28.2;1401.85;162.91;368.81;62.7;99.62;4.9;14;115;2.24;2.51;1.86;2.85;6.1;24.3;20.8;1.2;7;37;0.07;-0.04;0.18;0.09;-0.02;
4944;43.9929;3.7812;GWL20;14.32;23;6.4;28.1;4.2;34.7;29;1512.49;177.8;405.2;66.8;103.18;4.8;12;100;2.28;2.67;1.83;2.88;3.5;19.6;22.7;1.2;6;37;0.09;-0.01;0.23;0.11;-0.04;
4945;43.9915;3.8808;GWL20;15.3;24.07;7.16;30;9.2;57.5;32.8;1390.25;163.69;374.37;61.94;97.33;5;19;107;2.29;2.59;1.9;2.86;6.8;28.6;24.3;1.3;10;37;0.09;0;0.25;0.12;-0.03;
4946;43.99;3.9804;GWL20;16.13;24.98;7.92;30.6;11.1;64;50.2;1025.59;129.25;269.92;46.3;84.3;4.8;28;124;2.2;2.42;1.91;2.7;8.1;30.2;30.2;1;11;34;0.09;-0.04;0.28;0.06;-0.04;
4947;43.9885;4.08;GWL20;16.36;25.21;8.09;30.84;12.9;67.2;54.2;1028.48;127.75;277.6;44.76;89;4;32;69;2.18;2.42;1.85;2.6;9.3;30.5;32.7;0.4;13;29;0.11;-0.07;0.34;0.01;0.07;
4948;43.9868;4.1796;GWL20;16.37;25.23;8.11;30.86;12.9;67.2;54.3;1027.14;127.59;277.23;44.71;88.9;4;32;114;2.18;2.42;1.85;2.59;9.4;30.3;32.8;0.4;13;32;0.11;-0.07;0.34;0.01;0.07;
4949;43.9851;4.2792;GWL20;16.46;25.33;8.21;30.99;14.4;68.3;56;1017.36;116.83;274.12;48.09;88.51;4.7;33;99;2.21;2.47;1.9;2.66;10.6;30.7;33.7;1;13;27;0.11;-0.14;0.37;0.15;0.04;
4950;43.9833;4.3788;GWL20;16.45;25.32;8.17;30.99;14.8;68.1;56.5;986.46;108.45;270.08;47.66;84.66;4.8;33;116;2.19;2.44;1.84;2.63;11.1;30.6;34.2;1.2;13;29;0.09;-0.19;0.36;0.15;0.04;
4951;43.9814;4.4783;GWL20;16.55;25.5;8.25;30.45;9.2;59;66.8;813.61;90.14;226.8;43.58;67.31;4.8;45;158;2.16;2.44;1.8;2.52;7.2;27.1;34.8;1.1;15;12;0.1;-0.19;0.4;0.16;0.12;
4952;43.9794;4.5779;GWL20;16.52;25.48;8.23;30.39;8.8;59.4;65.9;800.88;90.63;225.13;42.88;64.93;4.7;44;147;2.15;2.44;1.79;2.5;6.7;28;35;1.1;15;12;0.09;-0.2;0.4;0.15;0.05;
4953;43.9773;4.6775;GWL20;15.99;25.11;7.49;30.26;8.9;57.8;55.7;759.81;101.69;194.28;37.09;63.98;4.5;41;134;2.17;2.49;1.79;2.54;6.8;26;33.5;0.8;13;26;0.07;-0.2;0.41;0.1;0.06;
4954;43.9751;4.777;GWL20;16.42;25.47;7.92;30.8;10.7;66.8;59.2;735.06;98.26;189.04;35.79;62.35;4.6;47;144;2.16;2.44;1.82;2.47;8.1;28.8;34.2;0.9;13;21;0.07;-0.2;0.42;0.1;0.06;
4955;43.9728;4.8766;GWL20;16.47;25.58;7.85;31.02;11.1;70.1;61.5;693.73;89.61;168.62;32.78;59.41;4;44;141;2.17;2.4;1.86;2.41;8.2;29.1;35.8;0.3;13;22;0.06;-0.22;0.44;0.06;0.02;
4956;43.9704;4.9761;GWL20;16.1;25.13;7.41;31.27;13.2;72.4;43;672.33;79.13;173.82;31.31;56.7;4.1;45;175;2.25;2.35;2.02;2.4;9.8;29.3;29.8;0.4;12;20;0.05;-0.23;0.41;0.06;0.07;
4957;43.968;5.0756;GWL20;15.57;24.63;6.95;30.54;8.9;64.5;39.4;708.6;83.36;182.71;33.19;58.86;4.1;40;162;2.25;2.42;1.96;2.47;6.8;28.3;28.4;0.4;13;26;0.05;-0.23;0.41;0.06;0.06;
4958;43.9654;5.1751;GWL20;14.32;23.22;6.03;28.97;5.5;43;22.5;818.3;94.81;232.13;35.89;59.04;4.2;29;155;2.29;2.5;1.93;2.69;4.4;22.6;16.4;0.5;14;28;0.06;-0.24;0.44;0.09;0.03;
4959;43.9628;5.2746;GWL20;14.2;23.08;5.97;28.74;5.2;39.8;22.3;826.93;95.92;233.76;36.23;59.53;4.2;29;146;2.29;2.52;1.92;2.71;4.2;21.5;16.4;0.5;13;32;0.05;-0.24;0.43;0.08;0.03;
4960;43.9601;5.3741;GWL20;13.99;22.75;5.95;28.37;4.8;36;19.9;839.38;97.76;230.31;38.39;59.31;4.8;28;144;2.31;2.47;2.02;2.77;4;20.8;14.4;1.2;14;32;0.05;-0.25;0.39;0.11;0.04;
4961;43.9572;5.4736;GWL20;12.49;21.03;4.94;26.18;1.9;17.1;7.2;922.79;107.86;243.08;40.87;66.6;4.4;25;134;2.39;2.52;2.25;2.74;1.6;12.8;6.1;0.8;13;37;0.06;-0.25;0.34;0.09;0.06;
4962;43.9543;5.5731;GWL20;13.74;22.6;5.65;28.25;4;34.2;19.6;955.76;114.68;270.94;40.55;64.97;4.8;25;139;2.36;2.51;2.13;2.6;3.4;21;15.4;1.2;13;34;0.06;-0.25;0.39;0.11;0.06;
4963;43.9513;5.6726;GWL20;13.61;22.46;5.51;28.07;3.2;32.8;17.7;970.72;120.73;271.94;41.68;66.73;5.2;25;115;2.39;2.55;2.12;2.63;2.8;20.8;13.8;1.5;12;35;0.07;-0.21;0.39;0.17;0.11;
4964;43.9482;5.772;GWL20;14.36;23.42;5.85;29.19;6.2;46.8;25.6;894.23;125.62;252.33;37.07;60.96;4.2;31;127;2.39;2.62;1.96;2.57;5.1;25.3;20.1;0.6;14;35;0.03;-0.14;0.32;0.05;0.06;
4965;43.945;5.8715;GWL20;14.88;23.94;6.21;29.87;7.8;55.6;27.4;704.19;123.85;171.02;28.02;48.59;3.7;36;145;2.32;2.49;1.89;2.56;6.3;27.2;20.8;0;15;38;0.01;-0.13;0.29;0;0.04;
4966;43.9418;5.9709;GWL20;14.79;23.73;6.43;29.55;7.3;52.3;29.8;713.74;138.84;168.65;26.94;50.64;3.2;30;170;2.31;2.54;2;2.61;6;26.9;21.8;-0.5;15;43;0;-0.12;0.29;0.02;0.04;
4967;43.9384;6.0703;GWL20;14.45;23.27;6.25;29.04;5.7;44.8;24.9;708.13;139.65;168.08;27.27;50.91;3.3;28;120;2.31;2.47;2.08;2.65;4.7;25;18;-0.4;14;47;-0.05;-0.13;0.2;-0.04;-0.11;
4968;43.9349;6.1697;GWL20;14.05;22.83;5.92;28.52;4.7;38.5;20.4;723.51;142.8;171.49;27.89;51.77;3.2;27;139;2.31;2.47;2.08;2.64;4.1;23;14.9;-0.5;14;47;-0.05;-0.13;0.18;-0.04;-0.11;
4969;43.9314;6.2691;GWL20;11.35;19.52;4.1;24.51;0.2;7.8;3.7;871.47;167.29;192.68;34.75;56.07;3.9;10;116;2.49;2.4;2.62;2.65;0.1;6.5;3.4;0.2;6;42;0;-0.12;0.2;0.05;0.03;
4970;43.9277;6.3685;GWL20;11.86;20.12;4.48;25.29;0.3;11.2;4.5;847.75;162.68;187.95;33.53;54.77;4;12;119;2.48;2.4;2.6;2.64;0.3;8.6;4;0.3;8;44;0;-0.12;0.2;0.03;0.03;
4971;43.924;6.4679;GWL20;10.89;19.09;3.59;24.76;0.3;9.6;2.2;1021.81;187.49;246.91;39.87;69.9;4.1;8;96;2.69;2.68;2.91;2.81;0.3;7.4;2.2;0.4;6;51;0;-0.14;0.23;0.02;0.05;
4972;43.9202;6.5673;GWL20;10.91;19.15;3.54;24.73;0.3;9.4;2.3;1049.95;195.24;250.03;39.76;73.8;4.1;7;98;2.74;2.78;2.86;2.84;0.3;7.3;2.2;0.5;5;44;0.03;-0.11;0.24;0.04;0.09;
4973;43.9163;6.6666;GWL20;10.64;18.83;3.34;24.14;0.2;6.8;2.2;1062.82;198.52;249.76;39.83;74.72;4;6;98;2.72;2.76;2.84;2.81;0.2;5.6;2.1;0.3;5;44;0.02;-0.11;0.22;0.03;0.09;
4974;43.9123;6.7659;GWL20;11.36;19.74;3.86;25.71;0.6;15.1;2.7;1029;176.91;248.64;39.45;72.55;4.1;9;113;2.7;2.81;2.83;2.92;0.6;11.6;2.6;0.4;6;49;0.03;-0.18;0.28;0.05;0.07;
4975;43.9082;6.8653;GWL20;12.06;20.77;3.9;27.5;1.1;31.7;2.5;995.14;166.46;259.36;39.21;69.83;4.7;11;118;2.54;2.84;2.24;2.92;0.9;21.6;2.5;1;7;46;0.05;-0.18;0.39;0.07;0.08;
4976;43.904;6.9646;GWL20;13.32;21.7;5.44;27.25;1.1;26.7;11.1;1068.09;138.02;283.27;47.66;81.76;4.5;6;112;2.29;2.58;1.92;2.69;0.9;19;9.4;0.9;4;40;0.04;-0.18;0.28;0.07;0.07;
4977;43.8997;7.0639;GWL20;13.46;21.72;5.74;27.35;1.2;26.5;11.4;1103.41;146.67;298.16;46.76;81.62;4.4;6;107;2.39;2.57;2.2;2.76;0.9;18.6;9.8;0.8;4;28;0.09;-0.12;0.38;0.07;0.11;
4978;43.8953;7.1631;GWL20;13.83;22.18;5.73;28.11;2.3;34.1;12.8;1058.62;147.1;292.48;44.95;75.72;3.8;8;112;2.29;2.46;1.84;2.75;1.9;22.2;10.4;0.1;6;27;0.07;-0.07;0.36;0.05;-0.01;
4979;43.8909;7.2624;GWL20;14.06;22.28;6.59;25.83;0.2;11.8;41.2;1045.88;129.25;287.05;48.51;88.32;4.2;3;118;2.15;2.59;1.68;2.63;0.2;9.2;28.9;0.5;2;33;0.07;-0.15;0.32;0.07;0.11;
4980;43.8863;7.3616;GWL20;13.66;21.69;6.45;25.02;0.1;6.2;32.9;1116.47;145.02;310.27;51.02;92.94;4.1;2;106;2.2;2.49;1.92;2.59;0.1;4.9;21.8;0.5;1;29;0.09;-0.1;0.38;0.1;0.1;
4981;43.8817;7.4609;GWL20;14.41;22.46;7.02;26.43;0.6;16.8;36.5;1047.84;136;294.75;47.85;88.29;4.1;2;120;2.12;2.38;1.78;2.59;0.6;12.8;22.5;0.4;2;30;0.09;-0.1;0.38;0.11;0.1;
4982;43.877;7.5601;GWL20;15.39;23.42;7.94;28.04;2.5;29.5;44.5;934.93;115.04;258.49;43.63;77.93;4.2;4;124;2.15;2.41;1.82;2.73;2.4;19.5;25.8;0.6;2;31;0.06;-0.16;0.34;0.11;0.09;
5036;44.0136;-1.3024;GWL20;15.68;21.79;9.35;25.77;4.1;20.8;27.1;1193.8;167.53;385.17;32.62;49.02;4.5;1;91;2.05;2;1.81;2.08;3.7;12;19.5;0.9;0;36;0.02;-0.19;0.19;0.07;0.1;
5037;44.0168;-1.2028;GWL20;15.63;21.75;9.31;25.69;3.9;20.4;27;1198.22;168.17;386.45;32.74;49.16;4.4;1;69;2.06;2.01;1.81;2.09;3.5;11.9;19.6;0.8;0;40;0.02;-0.19;0.19;0.07;0.1;
5038;44.02;-1.1032;GWL20;15.13;22.04;8.12;27.26;6.2;33.8;20;1158.05;159.47;383.98;31;45.55;3.6;2;79;2.28;2.32;1.91;2.46;5.1;18.5;14.8;-0.1;1;40;0.02;-0.19;0.18;0.03;0.01;
5039;44.0231;-1.0037;GWL20;15.05;21.96;8.05;27.12;6;32.9;19.6;1164.86;160.51;385.81;31.17;45.78;3.6;2;72;2.28;2.33;1.9;2.47;4.9;18;14.6;-0.1;1;40;0.02;-0.19;0.18;0.03;0.01;
5040;44.0261;-0.9041;GWL20;15.09;22.03;8.09;27.24;6.8;33.8;20;1150.68;159.57;379.67;29.83;49.73;3.2;2;71;2.29;2.37;1.92;2.53;5.6;18.6;15;-0.4;1;39;0.01;-0.19;0.16;-0.01;0.06;
5041;44.0291;-0.8045;GWL20;14.91;22.03;7.84;27.63;8.7;38.7;15.1;1043.36;149.68;339.11;27.92;49.88;3.5;2;86;2.29;2.38;1.92;2.68;6.8;21.1;11.8;-0.1;2;42;-0.01;-0.23;0.15;-0.03;0.08;
5042;44.0319;-0.7049;GWL20;14.89;22.32;7.52;28.06;8.8;41.9;15.8;923.98;148.93;292.95;24.32;43.99;2.9;3;106;2.32;2.41;1.95;2.67;7;23.2;12.5;-0.7;2;50;-0.02;-0.22;0.16;-0.03;0.08;
5043;44.0346;-0.6052;GWL20;14.92;22.35;7.56;28.13;9.3;42.7;16;922.6;147.1;291.09;24.7;42.03;3.2;3;102;2.33;2.42;1.98;2.71;7.5;23.7;12.6;-0.5;2;47;-0.02;-0.23;0.15;-0.02;0.05;
