#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h44 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : ALADIN63_HadGEM2
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL20 : Niveau de réchauffement Monde 2.0 degrés -> 2050 / France +2.7°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
999;41.7535;9.3902;GWL20;17.63;25.79;10.54;30.1;11;55.7;83.6;891.82;60.91;279.02;39.05;79.46;5.2;195;2.09;2.6;1.77;2.59;10.1;32.5;42.3;1.5;25;0.05;-0.12;0.05;0.09;0.17;
1134;41.8737;8.6336;GWL20;17.46;25.22;10.59;28.84;4;39;80;777.91;56.41;237.27;29.51;50.26;4.6;187;2.08;2.69;1.8;2.3;3.7;29.6;51.8;1;29;0.09;-0.12;0.24;0.07;0.1;
1135;41.8679;8.7294;GWL20;17.3;24.98;10.53;28.81;4.8;40.1;72;753.42;56.81;227.82;28.34;53.31;3.8;170;1.94;2.46;1.75;2.27;4.5;30.6;44;0.1;23;0.04;-0.12;0.16;-0.02;0.04;
1136;41.862;8.8251;GWL20;16.66;24.88;9.56;28.64;5.2;43.8;70.3;835.71;62.77;251.19;31.44;56.65;3.8;163;2.13;2.99;1.73;2.78;4.9;31.6;44.5;0.1;26;0.04;-0.12;0.16;-0.01;0.02;
1137;41.856;8.9207;GWL20;15.9;24.89;8.41;28.58;9.4;44.9;70.3;1071.17;84.44;341.96;38.65;64.71;4.3;134;2.41;3.62;1.82;3.5;8.5;31.5;46.3;0.7;21;0.04;-0.12;0.15;0.02;0.02;
1138;41.85;9.0164;GWL20;16.04;24.93;8.55;28.91;13.2;46.3;68.2;1040.53;81.95;326.38;37.44;73.14;4;134;2.3;3.43;1.71;3.48;12.1;31.5;43.8;0.4;16;0.02;-0.15;0.12;0.01;0.09;
1139;41.8439;9.112;GWL20;12.2;20.99;4.9;23.34;0.1;9;41;1575.53;131.64;513.38;58.2;105.17;4.5;102;2.46;3.47;1.99;3.33;0.1;8.9;33;0.9;17;0.06;-0.11;0.16;0.14;0.21;
1140;41.8376;9.2077;GWL20;10.56;19.07;3.56;21.02;0;1.2;26.8;1677.75;141.42;547.97;62.21;109.17;4.9;95;2.41;3.25;2.1;3.07;0;1.2;24;1.3;19;0.04;-0.12;0.14;0.15;0.2;
1141;41.8313;9.3033;GWL20;16.12;24.93;8.59;28.67;8.9;43.3;73.9;1034.35;71.89;311.97;45.48;91.39;4.7;157;2.32;3.21;1.69;3.27;8.3;29.3;42.3;1;24;0.03;-0.12;0;0.14;0.13;
1142;41.8249;9.3988;GWL20;17.63;25.68;10.51;29.21;3.3;42.5;89.8;887.63;66.33;244.9;45.05;100.48;4.8;186;1.92;2.27;1.64;2.18;3.3;29.4;38.9;1;17;0.05;-0.14;0;0.11;0.17;
1276;41.9509;8.5455;GWL20;17.46;25.22;10.59;28.84;4;39;80;777.91;56.41;237.27;29.51;50.26;4.6;184;2.08;2.69;1.8;2.3;3.7;29.6;51.8;1;20;0.09;-0.12;0.24;0.07;0.1;
1277;41.9452;8.6413;GWL20;17.01;25.12;9.92;28.62;3.3;38.8;79.6;833.96;60.3;253.71;31.63;52.54;4.6;172;2.19;3.01;1.76;2.57;3.1;28.6;52.8;1;19;0.09;-0.12;0.24;0.07;0.09;
1278;41.9394;8.7372;GWL20;17.05;25.11;9.97;28.62;3.1;38.2;79.7;828.87;59.94;252.23;31.35;52.34;4.6;164;2.17;2.96;1.76;2.53;2.9;28.2;52.9;1;22;0.09;-0.12;0.24;0.06;0.09;
1279;41.9335;8.833;GWL20;16.92;24.81;9.99;28.53;4.4;38;69.7;807.28;62.67;241.29;30.57;61.55;4.3;167;1.99;2.62;1.69;2.39;4.3;28.7;42.7;0.7;13;0.05;-0.08;0.16;0.04;0.18;
1280;41.9276;8.9288;GWL20;15.9;24.45;8.61;28.17;11.2;38.5;63.2;915.2;75.53;264.26;34.17;70.96;3.2;146;2.27;3.34;1.69;3.36;10.8;28.3;42.6;-0.4;14;0.02;-0.08;0.1;0.01;0.13;
1281;41.9215;9.0246;GWL20;13.7;22.71;6.18;25.43;2.7;21.1;54.5;1217.29;96.63;371.67;44.3;80.82;4.1;117;2.42;3.61;1.8;3.59;2.7;18.4;39.7;0.5;18;0;-0.15;0.08;0.03;0.08;
1282;41.9154;9.1203;GWL20;14.33;23.21;6.87;26.35;3.8;26.9;56;1428.76;118.71;469.85;51.53;98.18;4.6;108;2.46;3.5;1.92;3.48;3.8;22;40.9;0.9;17;0.07;-0.11;0.18;0.11;0.24;
1283;41.9091;9.216;GWL20;11.44;19.93;4.38;22.66;0;4.9;23.7;1271.77;112.51;410.67;49.95;95.07;5;107;2.36;3.19;2.01;3.08;0;4.9;21.8;1.4;18;0.07;-0.11;0.19;0.2;0.3;
1284;41.9028;9.3118;GWL20;15.99;24.65;8.5;28.37;4.5;38.8;70.9;1032.47;76.66;285.79;52.37;111.98;4.8;140;2.22;2.92;1.73;2.96;4.4;26.9;41.6;1.2;22;0.05;-0.14;0;0.12;0.16;
1285;41.8964;9.4075;GWL20;17.93;25.89;10.89;29.3;3.2;43.2;93.9;864.79;64.73;237.61;43.85;98.69;4.8;194;1.89;2.2;1.65;2.09;3.2;30;37.8;1.1;14;0.05;-0.14;0;0.12;0.17;
1420;42.0168;8.649;GWL20;17.36;25.16;10.46;28.76;3.8;37.3;80.1;788.78;57.16;240.62;29.84;50.7;4.6;165;2.09;2.71;1.78;2.32;3.6;28.3;51.9;1;20;0.09;-0.12;0.24;0.07;0.1;
1421;42.011;8.745;GWL20;16.84;25.2;9.61;28.73;4.4;44.2;79.3;865.22;62.46;263.03;32.78;53.81;4.4;161;2.31;3.31;1.79;2.87;4.1;31.5;53.6;0.8;22;0.09;-0.12;0.23;0.07;0.08;
1422;42.0051;8.8409;GWL20;16.53;24.87;9.37;28.63;7.1;45;68.6;866.38;66.88;257.99;32.84;64.08;4.3;160;2.19;3.11;1.74;2.88;6.5;31.7;43.6;0.7;14;0.05;-0.08;0.16;0.05;0.16;
1423;41.9991;8.9368;GWL20;15;24;7.45;27.35;9.4;35.2;63.7;1148.26;96.54;350.98;40.74;79.13;3.5;121;2.43;3.61;1.77;3.64;9.2;27.2;43.4;-0.1;13;0.02;-0.1;0.09;0;0.12;
1424;41.993;9.0327;GWL20;13.78;22.78;6.26;25.52;3.6;22.5;55.1;1225.83;103.34;369.21;43.68;81.66;3.7;118;2.47;3.64;1.83;3.61;3.6;19.5;39.7;0.1;17;0.01;-0.11;0.07;0.02;0.12;
