#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h44 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : ALADIN63_HadGEM2
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL15 : Niveau de réchauffement Monde 1.5 degrés -> 2030 / France +2°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
569;41.5454;9.2694;GWL15;17.09;24.91;10.56;29.21;8.9;43.7;64;826.74;82.64;219.52;32.15;61.81;4.8;166;1.54;1.78;1.74;1.52;6.7;17.9;30.6;1.2;-21;0.12;0.28;-0.05;0.12;0.16;
707;41.6474;8.8014;GWL15;16.51;23.83;10.09;27.54;1.7;23;54.1;843.89;86.35;182.53;28.87;51.12;4.6;142;1.28;1.42;1.46;1.15;1.4;13.9;26.2;0.9;-22;0.15;0.3;-0.07;-0.01;0.02;
708;41.6415;8.8967;GWL15;16.03;23.6;9.5;27.3;2;27.8;52.3;904.94;94.76;204.02;31.63;57.89;4.7;132;1.36;1.6;1.5;1.35;1.7;16.8;26.4;1.1;-19;0.15;0.38;-0.05;0.03;0.05;
709;41.6355;8.992;GWL15;15.88;23.55;9.3;27.26;2.5;29.5;52;925.9;96.87;208.37;32.22;58.81;4.7;125;1.4;1.7;1.52;1.44;2;16.8;27;1;-18;0.14;0.38;-0.05;0.03;0.05;
710;41.6294;9.0873;GWL15;15.1;23.32;8.21;27;6.5;31;50.6;1147.45;126.73;288.23;38.86;70.04;4.7;97;1.52;1.98;1.52;1.83;5.5;16.8;26.7;1;-9;0.12;0.3;-0.03;0.05;0.11;
711;41.6232;9.1826;GWL15;15.04;23.27;8.14;26.93;6.4;30.9;50.4;1154.64;127.5;289.86;39.07;70.33;4.7;110;1.53;2;1.52;1.85;5.3;17;26.6;1;-13;0.12;0.3;-0.03;0.05;0.11;
712;41.6169;9.2779;GWL15;17.02;24.76;10.46;28.94;5.2;39.3;66.3;945.13;89.52;268.93;38.17;71.25;4.1;148;1.37;1.47;1.57;1.31;4.3;15.1;24.3;0.5;-25;0.13;0.35;0.02;0.11;0.12;
849;41.7248;8.7138;GWL15;16.54;23.85;10.13;27.57;1.8;23.1;54.2;840.77;86.06;181.82;28.8;50.99;4.7;140;1.28;1.41;1.47;1.14;1.5;14;26.3;1;-21;0.15;0.3;-0.07;-0.01;0.02;
850;41.719;8.8093;GWL15;16.52;23.84;10.11;27.55;1.8;23.3;54.1;842.69;86.25;182.24;28.86;51.07;4.6;145;1.28;1.41;1.46;1.14;1.5;14;26.2;0.9;-20;0.15;0.3;-0.07;-0.01;0.02;
851;41.713;8.9047;GWL15;15.83;23.58;9.19;27.27;2.6;29.5;52.2;934.94;94.56;201.98;31.95;54.84;4.7;119;1.42;1.78;1.5;1.48;2.2;16.1;26.9;0.9;-18;0.15;0.3;-0.07;-0.01;0.01;
852;41.707;9.0001;GWL15;15.51;23.65;8.7;27.53;6;32.9;51.7;1116.72;120.79;279.6;37.77;60.53;4.7;105;1.45;1.85;1.53;1.66;4.8;16.1;25.4;1.1;-17;0.13;0.31;-0.02;0.04;-0.05;
853;41.7009;9.0955;GWL15;15.12;23.33;8.22;27.02;6.5;31.2;50.7;1145.26;126.51;287.79;38.78;69.96;4.7;101;1.52;1.98;1.52;1.82;5.5;16.9;26.7;1;-12;0.12;0.3;-0.03;0.05;0.11;
854;41.6946;9.1909;GWL15;13.82;22.12;6.92;25.06;1.8;20;44.5;1259.45;138.83;314.9;42.82;74.23;4.7;94;1.59;2.08;1.58;1.89;1.6;13.2;25.5;1;-9;0.11;0.29;-0.04;0.06;0.09;
855;41.6884;9.2863;GWL15;15.92;24.08;9.1;28.04;5.5;36.2;60.8;1048.19;103.22;286.49;47.29;76.56;5.3;139;1.49;1.8;1.56;1.68;4.5;16.7;26.4;1.7;-4;0.11;0.34;-0.02;0.22;0.05;
856;41.682;9.3817;GWL15;17.24;24.91;10.72;29.12;5;41.7;69.6;923.47;92.53;251.19;42.85;71.12;5.4;167;1.39;1.47;1.62;1.33;4.2;16.9;26.1;1.7;-9;0.12;0.38;-0.02;0.23;0.06;
992;41.7963;8.7216;GWL15;16.45;23.8;10.01;27.5;1.7;22.8;53.8;851.21;87.01;184.03;29.2;51.41;4.6;136;1.29;1.43;1.45;1.16;1.4;13.8;26;0.9;-22;0.15;0.3;-0.07;0;0.02;
993;41.7905;8.8171;GWL15;15.55;23.39;8.88;27.02;2.5;28.4;50.7;964.79;97.22;208.45;33.02;56.11;4.6;113;1.46;1.86;1.51;1.58;2;15.9;27.2;0.9;-16;0.15;0.3;-0.08;-0.01;0.01;
994;41.7845;8.9127;GWL15;16.1;24.16;9.29;28.12;4.7;36.8;56.3;1051.49;109.52;248.87;35.34;57.28;4.6;114;1.44;1.83;1.49;1.56;3.5;17.4;27;0.9;-16;0.14;0.26;-0.06;0.04;0;
995;41.7785;9.0083;GWL15;13.76;22.05;6.92;24.96;1.5;20.1;43.5;1287.37;138.73;318.11;43.83;67.65;4.6;87;1.56;2.03;1.62;1.82;1.5;13.5;24.6;1;-16;0.12;0.3;-0.04;0.05;-0.05;
996;41.7724;9.1038;GWL15;13.18;21.47;6.28;24.32;0.5;14.5;38.5;1510.29;168.18;413.28;52.31;84.57;4.5;78;1.53;1.97;1.56;1.78;0.5;10.8;23.2;0.9;-15;0.12;0.27;0.03;0.12;0.07;
997;41.7661;9.1993;GWL15;12.91;21.2;6.03;23.95;0.2;12.9;36.5;1527.88;170.31;416.96;53.09;85.53;4.5;77;1.52;1.96;1.56;1.77;0.2;10;22.5;0.9;-14;0.12;0.27;0.02;0.13;0.07;
998;41.7598;9.2948;GWL15;14.82;23.03;7.89;26.92;3.9;28.9;47;1313.78;152.99;341.99;48.31;85.51;4.2;97;1.53;1.9;1.56;1.81;3.3;16.2;25.3;0.5;-4;0.08;0.25;-0.05;0.13;0.11;
999;41.7535;9.3902;GWL15;16.94;24.7;10.36;28.9;4.9;39.2;67.4;949.8;94.74;259.18;43.83;72.34;5.4;164;1.4;1.51;1.59;1.39;4;16;26.1;1.7;-6;0.11;0.37;-0.02;0.23;0.06;
1134;41.8737;8.6336;GWL15;16.74;24.09;10.29;27.79;1.6;24.9;59.8;831.5;82.28;187.67;30.96;50.9;4.9;136;1.36;1.56;1.49;1.25;1.3;15.5;31.6;1.3;-22;0.17;0.28;-0.02;0.12;0.11;
1135;41.8679;8.7294;GWL15;16.64;23.89;10.29;27.69;1.6;25;53.7;819.52;86.14;185.13;29.1;48.47;4.5;126;1.27;1.38;1.51;1.16;1.4;15.5;25.7;0.9;-21;0.13;0.33;-0.05;0;-0.06;
1136;41.862;8.8251;GWL15;15.91;23.58;9.33;27.31;1.9;28.5;52;911.01;94.53;205.64;32.23;51.9;4.7;118;1.37;1.69;1.5;1.45;1.5;16.3;26.2;1;-19;0.13;0.32;-0.05;0.01;-0.06;
1137;41.856;8.9207;GWL15;15.04;23.33;8.18;26.95;4.2;30.2;51.8;1162.17;122;284.96;39.1;59.26;4.7;102;1.55;2.06;1.59;1.87;3.3;16.8;27.8;1.1;-11;0.12;0.27;-0.04;0.03;-0.07;
1138;41.85;9.0164;GWL15;15.2;23.39;8.37;27.2;5.8;31.6;49.7;1140.66;124.36;293.52;37.62;62.15;4.7;102;1.46;1.88;1.53;1.78;4.6;16.8;25.3;1.1;-16;0.11;0.28;0;0.02;-0.07;
1139;41.8439;9.112;GWL15;11.37;19.54;4.74;21.74;0;2.6;27;1699.59;191.67;467.15;61.15;100.54;4.8;68;1.64;2.01;1.83;1.74;0;2.5;19;1.1;-17;0.14;0.29;0.06;0.2;0.16;
1140;41.8376;9.2077;GWL15;9.77;17.71;3.4;19.55;0;0.1;15.6;1815.46;205.38;507.16;65.44;106.15;5.1;60;1.63;1.89;1.94;1.61;0;0.1;12.9;1.5;-16;0.13;0.28;0.06;0.21;0.16;
1141;41.8313;9.3033;GWL15;15.34;23.64;8.45;27.22;4;30.8;56.5;1114.86;109.42;305.82;50.73;92.99;4.8;126;1.53;1.91;1.55;1.82;3.4;16.8;25;1.1;-6;0.11;0.34;-0.02;0.27;0.15;
1142;41.8249;9.3988;GWL15;17.01;24.74;10.36;28.23;0.8;29.9;73.7;963.87;103.93;241.69;52.47;103.14;4.8;157;1.3;1.33;1.49;1.2;0.8;16.8;22.9;1.1;-12;0.14;0.35;-0.01;0.3;0.21;
1276;41.9509;8.5455;GWL15;16.74;24.09;10.29;27.79;1.6;24.9;59.8;831.5;82.28;187.67;30.96;50.9;4.9;137;1.36;1.56;1.49;1.25;1.3;15.5;31.6;1.3;-27;0.17;0.28;-0.02;0.12;0.11;
1277;41.9452;8.6413;GWL15;16.24;23.87;9.63;27.46;1.4;25.7;58.8;892.76;87.62;201.62;33.06;53.21;4.9;128;1.42;1.75;1.47;1.41;1.2;15.5;32;1.3;-25;0.17;0.28;-0.02;0.12;0.1;
1278;41.9394;8.7372;GWL15;16.28;23.87;9.68;27.48;1.4;25.4;59;887.06;87.13;200.21;32.8;53.04;4.9;120;1.41;1.72;1.46;1.39;1.1;15.4;32.3;1.3;-21;0.17;0.28;-0.02;0.11;0.1;
1279;41.9335;8.833;GWL15;16.2;23.58;9.74;27.28;1.3;23.4;51.3;885.52;93.36;202.33;33.49;55.31;5.3;127;1.27;1.38;1.45;1.13;1.2;14.1;24.4;1.7;-27;0.15;0.37;-0.02;0.14;0.06;
1280;41.9276;8.9288;GWL15;15.07;22.93;8.43;26.49;4.3;25.6;45.8;1003.83;111.46;238.27;35.01;62.68;4;112;1.44;1.82;1.52;1.67;3.9;15.3;25.2;0.3;-20;0.12;0.36;-0.01;0.03;0;
1281;41.9215;9.0246;GWL15;12.83;21.12;6.01;23.69;0.6;11.9;38.2;1343.79;145.95;339.03;44.38;70.21;4.7;81;1.56;2.02;1.63;1.85;0.6;9.2;23.4;1.1;-17;0.11;0.28;-0.02;0.04;-0.06;
1282;41.9154;9.1203;GWL15;13.49;21.72;6.69;24.65;0.5;16.1;39.5;1529.49;173.72;422.05;54.73;92.33;4.8;76;1.62;2.01;1.74;1.79;0.5;11.3;24.4;1.1;-15;0.15;0.3;0.06;0.18;0.17;
1283;41.9091;9.216;GWL15;10.67;18.57;4.21;21.15;0;0.9;12.9;1372.16;165.87;373.96;53.23;89.46;5.1;73;1.59;1.84;1.84;1.58;0;0.8;11;1.5;-16;0.16;0.32;0.08;0.28;0.22;
1284;41.9028;9.3118;GWL15;15.25;23.44;8.35;27.06;1.3;27.5;53.5;1116.75;118.12;282.81;60.63;114.45;4.8;109;1.47;1.71;1.58;1.65;1.2;15.6;24.2;1.2;-9;0.13;0.33;-0.01;0.29;0.19;
1285;41.8964;9.4075;GWL15;17.33;24.98;10.74;28.35;0.8;30.5;78.8;939.38;101.72;234.25;51.28;101.38;4.9;165;1.28;1.29;1.49;1.15;0.7;17.2;22.7;1.2;-15;0.14;0.35;-0.01;0.3;0.21;
1420;42.0168;8.649;GWL15;16.63;24.03;10.16;27.69;1.6;23.8;59.7;843.24;83.32;190.41;31.31;51.34;4.9;121;1.36;1.58;1.48;1.26;1.4;14.7;31.5;1.3;-24;0.17;0.28;-0.02;0.12;0.11;
1421;42.011;8.745;GWL15;16.01;23.82;9.32;27.44;2;29;58.2;926.42;90.59;208.99;34.27;54.48;4.8;118;1.49;1.94;1.5;1.58;1.7;16.3;32.5;1.2;-20;0.17;0.28;-0.02;0.11;0.09;
1422;42.0051;8.8409;GWL15;15.73;23.41;9.12;27.14;2.5;28.9;49.8;951.21;99.31;217.33;35.82;57.7;5.3;121;1.38;1.66;1.5;1.39;2;15.5;24.9;1.7;-25;0.15;0.37;-0.02;0.14;0.05;
1423;41.9991;8.9368;GWL15;14.12;22.39;7.28;25.56;3.5;22.4;45.2;1252.07;139.98;318.19;41.63;69.98;4;90;1.55;2.01;1.6;1.85;3.3;14.4;24.8;0.4;-18;0.11;0.3;-0.01;0.02;-0.01;
1424;41.993;9.0327;GWL15;12.9;21.18;6.1;23.75;0.7;12.6;38;1343.07;149.78;336.56;44.35;72.87;4.1;86;1.59;2.04;1.67;1.84;0.7;9.5;22.7;0.4;-15;0.11;0.3;-0.03;0.03;0;
1425;41.9869;9.1286;GWL15;10.46;18.47;4;20.45;0;0.3;20.5;1767.4;199.02;485.5;64.32;111.16;5.4;64;1.67;1.97;1.96;1.67;0;0.3;16.4;1.7;-16;0.14;0.3;0.04;0.26;0.22;
1426;41.9806;9.2245;GWL15;11.02;18.94;4.55;21.62;0;1;14.9;1361.58;163.29;368.01;52.51;97.57;5;76;1.63;1.88;1.89;1.59;0;1;12.6;1.3;-16;0.17;0.34;0.08;0.28;0.34;
1427;41.9743;9.3203;GWL15;15.49;23.64;8.6;27.4;1.8;29.8;54.5;1100.19;115.76;276.53;58.8;115.71;4.4;117;1.47;1.68;1.59;1.66;1.6;16.8;24.4;0.8;-4;0.14;0.33;0.01;0.3;0.22;
1428;41.9679;9.4161;GWL15;17.41;25.04;10.84;28.42;0.8;30.4;79.2;935.9;100.27;231.34;50.51;102.68;4.6;158;1.3;1.29;1.53;1.18;0.8;17;21.6;1;-8;0.15;0.35;0;0.32;0.24;
1562;42.0941;8.5607;GWL15;16.64;23.9;10.25;27.75;2.4;24.1;52.7;851.14;85.96;200.06;30.66;54.12;4.9;122;1.27;1.37;1.46;1.2;2.1;14.7;24.5;1.2;-37;0.18;0.36;0.02;0.09;0.14;
1563;42.0883;8.6568;GWL15;16.62;23.88;10.23;27.72;2.3;24;52.7;853.53;86.16;200.63;30.76;54.21;4.9;122;1.27;1.37;1.46;1.2;2;14.7;24.6;1.2;-37;0.18;0.36;0.02;0.1;0.14;
1564;42.0825;8.7528;GWL15;16.16;23.57;9.71;27.32;1.6;25;50.3;892.86;94.51;207.2;33.17;57.48;4.4;137;1.29;1.42;1.48;1.23;1.4;15.2;23.8;0.7;-29;0.15;0.34;-0.02;0.13;0.05;
1565;42.0766;8.8489;GWL15;15.14;23.3;8.32;27.03;5.4;30.7;50.1;1163.92;123.91;293.19;39.91;65.71;4.7;99;1.49;1.89;1.57;1.74;4.3;16.2;25.3;1.1;-19;0.13;0.27;-0.02;0.09;0.04;
1566;42.0706;8.9449;GWL15;15.09;23.31;8.26;27.04;6.5;31.1;49;1165.67;127.53;297.71;38.41;69.16;4;101;1.5;1.94;1.57;1.82;5.4;17;24.9;0.4;-18;0.13;0.3;0;0.06;0.08;
1567;42.0646;9.0409;GWL15;13.04;21.29;6.22;24.12;0.6;13.9;37;1519.29;169.64;405.6;49.9;86.16;3.8;81;1.55;1.96;1.66;1.79;0.6;10.7;22.8;0.1;-15;0.11;0.25;-0.01;0.07;0.08;
1568;42.0584;9.1369;GWL15;8.62;16.24;2.54;18.15;0;0;4.3;1522.33;183.11;404.58;56.79;109.09;5.2;66;1.62;1.73;2.07;1.48;0;0;3.9;1.6;-12;0.15;0.36;0.04;0.32;0.35;
1569;42.0522;9.2329;GWL15;11.29;19.21;4.66;22.18;0;2;15.6;1281.05;160.96;346.01;51.11;98;4.6;84;1.58;1.85;1.7;1.74;0;1.8;12.5;0.9;-1;0.11;0.3;0.03;0.22;0.24;
1570;42.0458;9.3288;GWL15;16.17;24.13;9.35;28.04;1.5;33.8;59.5;1021.68;116.3;264.85;56.72;108.32;4.7;126;1.39;1.5;1.53;1.47;1.3;18.1;23.3;1;-6;0.14;0.39;0.03;0.31;0.24;
1571;42.0394;9.4248;GWL15;17.41;25.12;10.71;28.46;0.7;30.9;82.1;905.38;112.18;231.44;45.87;94.73;4.3;136;1.37;1.45;1.48;1.27;0.7;18;27.1;0.6;-15;0.13;0.52;0;0.24;0.24;
1572;42.0329;9.5207;GWL15;17.53;25.22;10.87;28.51;0.6;31.3;83.3;895.87;111.16;229.02;45.41;93.98;4.3;140;1.37;1.44;1.49;1.25;0.6;18.2;26.7;0.6;-13;0.13;0.52;0.01;0.24;0.24;
1637;42.3488;1.9977;GWL15;7.81;15.23;2.29;18.24;0;0.4;1.4;869.18;244.17;177.02;34.42;61.13;5.6;101;2.01;2.15;2.7;2.09;0;0.4;1.4;2;23;0.11;0.05;0.2;0.26;0.19;
1638;42.349;2.0945;GWL15;7.14;14.49;1.74;17.24;0;0.1;0.7;900.43;251.36;188.15;35.31;62.21;5.8;109;1.98;2.11;2.69;2.04;0;0.1;0.7;2.1;25;0.11;0.05;0.23;0.27;0.19;
1641;42.3493;2.385;GWL15;10.7;18.29;4.75;21.46;0;3.8;12.1;1567.33;325.17;431.85;72.95;119.37;6.3;44;1.86;2.05;2.31;2;0;3.5;10.6;2.7;13;0.22;0.08;0.48;0.39;0.33;
1642;42.3492;2.4818;GWL15;11.79;19.52;5.46;23.04;0.7;7.8;16.6;1443.91;307.34;393.58;66.01;114.23;5.9;51;1.69;1.95;1.94;1.92;0.6;6.8;13.1;2.3;6;0.19;0.08;0.45;0.29;0.35;
1643;42.349;2.5786;GWL15;12.48;20.22;5.99;23.84;1.1;11.3;20.2;1333.26;309.67;355.27;54.74;106.21;5.4;56;1.68;1.9;1.83;1.84;1;9.2;15.6;1.7;2;0.14;0.13;0.38;0.14;0.35;
1644;42.3488;2.6754;GWL15;13.71;21.49;7.11;25.31;2.4;16.1;27.9;1225.35;286.27;322.36;50.52;99.88;5.3;71;1.63;1.82;1.78;1.78;2.3;11.4;19.1;1.6;-7;0.14;0.14;0.38;0.16;0.37;
1705;42.1656;8.5683;GWL15;16.55;23.84;10.14;27.66;2.3;23.5;52.5;861.81;86.89;202.56;31.01;54.53;4.9;134;1.27;1.38;1.45;1.2;2.1;14.4;24.4;1.2;-35;0.18;0.36;0.02;0.09;0.14;
1706;42.1599;8.6645;GWL15;15.57;23.37;8.89;27.1;3.2;28.2;50;987.34;97.65;231.3;35.3;59.34;4.9;118;1.43;1.8;1.49;1.61;2.8;15.8;26.4;1.2;-30;0.18;0.34;0.02;0.09;0.11;
1707;42.1541;8.7607;GWL15;15.51;23.67;8.65;27.58;5.2;32.5;52.5;1141.88;114.96;289.74;38.4;62.97;4.6;106;1.48;1.89;1.52;1.74;3.9;16.2;26.5;1;-22;0.16;0.28;0.01;0.08;0.11;
1708;42.1482;8.8569;GWL15;14.68;22.98;7.78;26.58;6.1;27.7;47.7;1235.01;125.21;321.54;42;69.16;4.8;94;1.51;2;1.51;1.94;5;16.1;25.2;1.2;-16;0.16;0.26;0.04;0.11;0.06;
