#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h46 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : WRF381P_NorESM1
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL15 : Niveau de réchauffement Monde 1.5 degrés -> 2030 / France +2°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
849;41.7248;8.7138;GWL15;16.52;23.77;10.32;27.63;1.8;15.4;48;752.13;66.94;175.46;29.19;44.89;3.8;157;1.22;1.39;1.52;1.26;1.5;6.5;22.1;0.2;-18;0.05;0.13;-0.15;0.04;0.08;
850;41.719;8.8093;GWL15;16.5;23.76;10.3;27.61;1.7;15.2;48;753.84;67.1;175.83;29.28;44.98;3.8;160;1.22;1.39;1.51;1.26;1.4;6.3;22;0.2;-17;0.05;0.13;-0.15;0.04;0.08;
851;41.713;8.9047;GWL15;15.78;23.42;9.37;27.28;2.7;21.2;44.6;838.33;74.51;194.96;32.62;49.16;3.8;143;1.34;1.67;1.54;1.55;2.2;8.6;21.4;0.2;-14;0.05;0.13;-0.15;0.04;0.07;
852;41.707;9.0001;GWL15;15.5;23.53;8.87;27.54;4.6;25.5;45.3;1008.04;93.11;256.94;36.62;54.49;3.8;126;1.4;1.78;1.57;1.7;3.5;9;21.3;0.2;-10;0.04;0.11;-0.14;0.03;0.07;
853;41.7009;9.0955;GWL15;15.02;23.14;8.32;27.02;4.6;25.4;41.9;1056.01;124.91;301.27;35.68;66.23;3.3;123;1.38;1.81;1.49;1.82;3.4;11.1;18.8;-0.2;-1;0.04;0.41;-0.05;0;0.06;
854;41.6946;9.1909;GWL15;13.8;22.06;6.96;25.22;1.6;15.3;37;1182.89;116.5;379.18;40.91;74.57;3.9;122;1.52;2.02;1.5;2.03;1.4;8.1;18;0.2;15;0.05;0.2;0.07;0;0.09;
855;41.6884;9.2863;GWL15;15.91;24.08;9.2;28.23;4.6;34.8;57.9;940.6;83.32;304.76;35.99;75.32;3.8;158;1.42;1.79;1.5;1.82;3.6;15.3;25.2;0.2;-1;0.04;0.27;0.02;-0.04;0.13;
856;41.682;9.3817;GWL15;17.31;24.99;10.86;29.32;3;43;72;831.79;68.42;302.84;35.57;62.35;4.2;191;1.41;1.53;1.58;1.48;2.1;17.6;31.8;0.6;-3;0.06;0.25;0.18;0.11;0.05;
992;41.7963;8.7216;GWL15;16.36;23.66;10.13;27.54;1.9;15.7;45.7;768.25;72.37;185.98;29.45;46.97;3.8;157;1.16;1.35;1.44;1.25;1.5;7.1;19.7;0.1;-18;0.05;0.21;-0.12;0.03;0.12;
993;41.7905;8.8171;GWL15;15.43;23.14;8.98;26.99;2.8;19.8;40.8;873.37;82;210.77;33.41;52.34;3.8;133;1.29;1.66;1.48;1.6;2.3;7.8;19.1;0.1;-18;0.05;0.21;-0.12;0.03;0.12;
994;41.7845;8.9127;GWL15;15.98;23.9;9.42;28.1;4.5;29.9;48.1;959.72;92.86;251.64;34.75;53.53;3.8;132;1.29;1.63;1.48;1.57;3.3;10.7;20.8;0.1;-18;0.05;0.17;-0.11;0.04;0.11;
995;41.7785;9.0083;GWL15;13.65;21.83;6.97;24.9;1.7;12.7;34.3;1191.69;114.41;318.7;42.93;64.38;4;105;1.41;1.84;1.55;1.78;1.5;5.9;15.7;0.3;-9;0.06;0.18;-0.08;0.05;0.11;
996;41.7724;9.1038;GWL15;13.05;21.24;6.29;24.3;0.8;10.8;28.1;1422.45;148.19;426.06;46.31;81.94;3.9;90;1.35;1.76;1.45;1.76;0.7;6.7;12;0.2;-5;0.07;0.21;-0.01;-0.01;0.02;
997;41.7661;9.1993;GWL15;12.95;21.18;6.12;24.11;0.3;8.5;29;1429.4;145.22;478.09;48.66;88.51;3.7;105;1.51;1.95;1.52;1.93;0.3;5.3;14;-0.1;19;0.05;0.17;0.08;0.02;0.06;
998;41.7598;9.2948;GWL15;14.78;23;7.93;27.09;2.8;25.9;40.1;1237.6;128.16;404.91;42.31;78.15;3.7;121;1.45;1.87;1.49;1.91;2.2;12.5;19.9;0;13;0.04;0.18;0.04;0.01;0.06;
999;41.7535;9.3902;GWL15;17.02;24.79;10.49;29.12;3.3;40.2;69.7;858;70.6;312.11;36.61;63.93;4.2;189;1.42;1.58;1.55;1.55;2.4;16.5;31.2;0.5;-2;0.06;0.24;0.17;0.11;0.05;
1134;41.8737;8.6336;GWL15;16.62;23.85;10.48;27.74;1.5;15.7;48.5;757.53;51.67;179.92;29.15;43.07;4.2;157;1.21;1.37;1.53;1.25;1.1;6.5;22.1;0.5;-18;0.07;-0.13;-0.11;0.09;-0.01;
1135;41.8679;8.7294;GWL15;16.62;23.85;10.48;27.74;1.5;15.7;48.5;757.48;51.67;179.87;29.15;43.07;4.2;145;1.21;1.37;1.53;1.25;1.1;6.5;22.1;0.5;-15;0.07;-0.13;-0.11;0.09;-0.01;
1136;41.862;8.8251;GWL15;15.78;23.36;9.39;27.26;2.5;18.9;42.5;829.96;71.92;204.58;32.04;52.42;4;139;1.2;1.52;1.42;1.43;1.9;7;19.1;0.3;-20;0.05;0.14;-0.1;0.05;0.13;
1137;41.856;8.9207;GWL15;14.9;23.02;8.25;26.83;4.2;22.1;41.2;1077;103.84;283.83;38.67;59.34;3.9;113;1.37;1.79;1.52;1.76;3.3;8.2;18.7;0.2;-15;0.05;0.18;-0.1;0.04;0.11;
1138;41.85;9.0164;GWL15;15.07;23.19;8.37;27.17;5;26.2;40.8;1056.11;106.82;301.58;36.16;62.22;4;127;1.3;1.73;1.39;1.77;4;11.3;17.8;0.4;-5;0.06;0.23;-0.04;0.01;-0.02;
1139;41.8439;9.112;GWL15;11.12;19.25;4.52;21.63;0;2.5;16.4;1578.1;163.26;482.19;52.32;91.4;4.1;76;1.35;1.73;1.49;1.67;0;2.1;7.6;0.3;-6;0.07;0.21;0.02;0.01;0.04;
1140;41.8376;9.2077;GWL15;9.61;17.6;3.13;19.6;0;0.1;9.3;1645.57;143.07;568.39;58.93;103.07;3.9;84;1.42;1.79;1.54;1.72;0;0.1;6.5;0.3;14;0.04;-0.03;0.12;0.05;0.11;
1141;41.8313;9.3033;GWL15;15.24;23.56;8.43;27.33;3.2;28.4;51.2;963.96;71.16;309.34;36.46;81.76;3.6;150;1.39;1.84;1.4;1.9;2.5;14;20.5;0;4;0.01;0.01;-0.01;-0.07;0.17;
1142;41.8249;9.3988;GWL15;17.03;24.81;10.4;28.39;1.1;26.5;76.7;811.75;76.47;266.28;41.23;77.02;4.1;184;1.27;1.4;1.39;1.34;1;13.1;28.9;0.4;-2;0.03;0.2;0.12;0.1;0.07;
1276;41.9509;8.5455;GWL15;16.62;23.85;10.48;27.74;1.5;15.7;48.5;757.42;51.67;179.86;29.15;43.07;4.2;159;1.21;1.37;1.53;1.25;1.1;6.5;22.1;0.5;-14;0.07;-0.13;-0.11;0.09;-0.01;
1277;41.9452;8.6413;GWL15;16.12;23.58;9.81;27.38;1.2;16.5;46.8;813.51;55.42;192.42;31.2;45.73;4.2;149;1.26;1.52;1.5;1.39;1;6.6;22.2;0.5;-14;0.06;-0.12;-0.11;0.09;-0.01;
1278;41.9394;8.7372;GWL15;16.16;23.59;9.87;27.4;1.1;16.2;46.9;808.45;55.08;191.24;31.02;45.49;4.2;142;1.25;1.51;1.5;1.37;0.9;6.6;22.1;0.5;-15;0.06;-0.12;-0.11;0.09;-0.01;
1279;41.9335;8.833;GWL15;16.12;23.52;9.83;27.37;1.6;15.7;44.2;788.88;68.38;194.91;30.54;50.34;4.1;150;1.14;1.37;1.39;1.28;1.3;6.4;19;0.4;-18;0.05;0.14;-0.1;0.05;0.13;
1280;41.9276;8.9288;GWL15;14.94;22.72;8.47;26.4;2.8;17;37.2;909.52;78.64;225.25;34.96;56.38;4.1;132;1.27;1.67;1.44;1.64;2.3;6.7;17;0.4;-15;0.05;0.14;-0.1;0.06;0.13;
1281;41.9215;9.0246;GWL15;12.67;20.89;5.94;23.64;0.9;9.1;28;1270.11;120.21;375.98;43.07;72.12;4.6;105;1.36;1.83;1.43;1.82;0.8;6.1;12;0.9;-1;0.07;0.19;0.02;0.05;-0.01;
1282;41.9154;9.1203;GWL15;13.22;21.42;6.46;24.62;1.1;11.8;29.3;1402.06;137.67;425.51;46.08;80.79;4.5;94;1.32;1.73;1.41;1.75;1;6.9;12.8;0.8;-2;0.07;0.16;0.01;0.02;-0.03;
1283;41.9091;9.216;GWL15;10.51;18.48;3.93;21.29;0;0.8;7.8;1218.1;110.87;412.61;44.3;89.47;4.8;106;1.38;1.75;1.43;1.73;0;0.7;5.9;1.2;21;0.05;-0.04;0.15;0.02;0.23;
1284;41.9028;9.3118;GWL15;15.27;23.49;8.33;27.25;1.2;23.6;51.5;979.23;99.83;328.34;45.05;86.29;4.2;143;1.45;1.77;1.42;1.78;0.9;11.5;23.4;0.4;12;0.06;0.32;0.17;0.02;0.04;
1285;41.8964;9.4075;GWL15;17.34;25.04;10.77;28.51;1;26.6;82.1;790.46;74.42;258.74;40.18;75.34;4.2;194;1.25;1.35;1.39;1.28;0.9;13.3;29;0.5;-2;0.03;0.2;0.12;0.1;0.07;
1420;42.0168;8.649;GWL15;16.52;23.78;10.34;27.64;1.4;14.9;48.5;768.45;52.4;182.52;29.54;43.58;4.2;144;1.21;1.39;1.51;1.26;1.1;6;22.4;0.5;-16;0.07;-0.13;-0.11;0.09;-0.01;
1421;42.011;8.745;GWL15;15.87;23.47;9.49;27.32;1.6;19.1;44.9;845.06;57.51;199.47;32.35;47.2;4.2;139;1.32;1.65;1.53;1.52;1.1;6.9;21.3;0.5;-14;0.06;-0.12;-0.11;0.08;-0.01;
1422;42.0051;8.8409;GWL15;15.62;23.27;9.21;27.21;2.5;21.5;41.2;846.67;72.36;215.59;30.59;54.23;3.8;145;1.23;1.57;1.45;1.51;2;8.5;18.1;0.1;-13;0.05;0.13;-0.08;-0.01;0.09;
1423;41.9991;8.9368;GWL15;13.95;22.1;7.29;25.42;2.2;14.1;35.8;1153;104.9;319.28;38.08;66.47;3.6;107;1.34;1.76;1.49;1.74;1.8;5.8;15.7;0;-5;0.06;0.13;-0.05;-0.03;0.09;
1424;41.993;9.0327;GWL15;12.72;20.96;5.99;23.73;0.9;9.1;28.8;1265.37;124.45;369.58;43.39;75.9;4.7;108;1.37;1.84;1.44;1.85;0.8;6;12.7;0.9;0;0.06;0.22;0;0.05;0;
1425;41.9869;9.1286;GWL15;10.15;18.16;3.67;20.32;0;0.8;11.5;1650.89;160.48;505.84;54.41;92.56;4.3;76;1.31;1.66;1.49;1.6;0;0.7;6.9;0.7;2;0.07;0.16;0.03;0.02;-0.02;
1426;41.9806;9.2245;GWL15;10.83;18.83;4.21;21.76;0;1.3;8.9;1199.32;108.95;405.5;43.75;87.09;4.4;109;1.38;1.77;1.42;1.75;0;1.1;6.5;0.7;21;0.05;-0.04;0.15;0.04;0.2;
1427;41.9743;9.3203;GWL15;15.49;23.66;8.58;27.52;1.2;25.8;52.7;955;97.79;318.3;44.12;84.65;4.1;151;1.42;1.72;1.41;1.73;0.8;12.6;23.8;0.4;12;0.05;0.32;0.15;0.02;0.04;
1428;41.9679;9.4161;GWL15;17.39;25.07;10.82;28.51;1;26.9;82.2;792.75;82.78;255.26;36;72.33;4;191;1.23;1.33;1.37;1.25;0.8;13.4;28.1;0.4;7;0.04;0.33;0.12;-0.01;0.04;
1562;42.0941;8.5607;GWL15;16.62;23.85;10.48;27.74;1.5;15.7;48.5;757.44;51.67;179.86;29.15;43.07;4.2;145;1.21;1.37;1.53;1.25;1.1;6.5;22.1;0.5;-16;0.07;-0.13;-0.11;0.09;-0.01;
1563;42.0883;8.6568;GWL15;16.6;23.83;10.45;27.72;1.4;15.6;48.5;759.74;51.81;180.42;29.2;43.17;4.2;145;1.21;1.38;1.52;1.25;1;6.5;22.3;0.5;-16;0.07;-0.13;-0.11;0.09;-0.01;
1564;42.0825;8.7528;GWL15;16.17;23.6;9.89;27.41;1.1;16.2;47;806.93;54.98;190.91;30.96;45.42;4.2;153;1.25;1.5;1.5;1.36;0.9;6.7;22.2;0.5;-14;0.06;-0.12;-0.11;0.08;-0.01;
1565;42.0766;8.8489;GWL15;14.98;23.06;8.34;27.01;4.1;24.6;39.8;1066.13;102.73;302.16;37.3;68.61;3.8;120;1.29;1.69;1.45;1.73;3.1;9.8;16.9;0.2;-6;0.06;0.21;-0.02;0.05;0.14;
1566;42.0706;8.9449;GWL15;14.92;23.01;8.3;26.89;4.1;22.6;40.8;1061.78;96.68;291.7;35.37;62.25;3.6;118;1.3;1.71;1.47;1.7;3;8.3;18;0;-8;0.05;0.13;-0.07;-0.03;0.09;
1567;42.0646;9.0409;GWL15;12.87;21.08;6.12;24.09;0.6;9.6;27.9;1431.3;145.86;431.86;48.11;85.8;4.5;95;1.34;1.76;1.44;1.78;0.6;6.2;12.4;0.9;-1;0.06;0.19;0;0.02;-0.01;
1568;42.0584;9.1369;GWL15;8.42;16.17;2.14;18.26;0;0;2.7;1356.85;137.47;462.89;46.73;88.31;4.7;78;1.36;1.66;1.51;1.62;0;0;2.3;1.1;8;0.04;0.06;0.16;0.04;0.1;
1569;42.0522;9.2329;GWL15;11.14;19.16;4.5;22.24;0;2.2;10.4;1174.58;119.99;398.57;41.27;86.69;4;100;1.38;1.78;1.42;1.78;0;2;7.4;0.3;16;0.04;0.07;0.13;-0.01;0.18;
1570;42.0458;9.3288;GWL15;16.17;24.16;9.38;28.13;1.5;30;58.4;897.64;94.39;289.38;41.97;84.78;3.6;159;1.35;1.56;1.42;1.53;1.2;14;24.4;0;6;0.06;0.36;0.12;0.02;0.09;
1571;42.0394;9.4248;GWL15;17.44;25.12;10.87;28.56;0.4;28.4;84.8;828.42;75.64;277.67;40.25;70.54;4.2;173;1.35;1.42;1.49;1.32;0.3;15;31;0.5;3;0.08;0.2;0.22;0.11;0.02;
1572;42.0329;9.5207;GWL15;17.57;25.21;11.02;28.61;0.4;29.2;86.3;819.45;74.93;274.8;39.68;69.87;4.2;175;1.34;1.41;1.49;1.31;0.2;15.4;30.9;0.5;4;0.08;0.2;0.22;0.11;0.02;
1637;42.3488;1.9977;GWL15;7.59;15.08;1.65;18.37;0;0.1;0.3;744.38;235.97;142.73;27.35;53.56;3.6;129;1.74;2.05;1.98;2.28;0;0.1;0.3;0;41;-0.02;0.07;-0.01;0.04;0.23;
1638;42.349;2.0945;GWL15;6.91;14.32;1.09;17.4;0;0;0.1;715.19;195.14;149.96;25.15;50.65;2.8;163;1.7;1.99;1.95;2.27;0;0;0.1;-0.8;55;-0.1;-0.14;-0.02;-0.08;0.07;
1641;42.3493;2.385;GWL15;10.47;18;4.2;21.41;0;0.5;3.2;1245.06;284.3;309.31;50.59;102.92;3.7;34;1.59;1.84;1.67;2.01;0;0.1;2;0.1;14;-0.03;-0.07;0.1;0;0.02;
1642;42.3492;2.4818;GWL15;11.71;19.3;5.3;23.06;0.1;1.9;6.6;1165.3;265.54;289.91;48.14;101.92;3.5;47;1.57;1.82;1.65;2;0.1;0.9;3.9;-0.2;21;-0.02;-0.07;0.12;0.01;0.07;
1643;42.349;2.5786;GWL15;12.38;19.95;5.96;23.84;0.1;3.5;8.1;1158.51;267.13;290.67;46.83;101.69;3.7;40;1.53;1.73;1.65;1.9;0.1;1.6;4.1;0;8;0.01;-0.03;0.15;0.01;0.1;
1644;42.3488;2.6754;GWL15;13.61;21.2;7.09;25.29;0.2;9.4;15.2;1078.22;257.3;275.7;44.14;83.53;4.2;62;1.49;1.63;1.64;1.84;0.1;4.6;7.3;0.6;11;0.02;0.02;0.21;0.05;0.04;
1705;42.1656;8.5683;GWL15;16.43;23.69;10.25;27.59;1.5;15.5;45.8;761.93;61.69;187.37;27.5;48.14;3.8;151;1.12;1.29;1.42;1.2;1.1;6.6;19.7;0.2;-21;0.06;0.06;-0.08;0.01;0.11;
1706;42.1599;8.6645;GWL15;15.42;23.13;8.99;26.99;2;20.2;40.8;877.41;70.47;214.58;31.61;53.89;3.8;136;1.25;1.62;1.46;1.56;1.5;7.5;18.9;0.1;-17;0.06;0.06;-0.08;0.02;0.11;
1707;42.1541;8.7607;GWL15;15.35;23.39;8.74;27.43;3.3;25.6;43.3;1029.92;89.57;274.1;34.98;58.79;3.9;122;1.28;1.67;1.46;1.65;2.2;9.2;19.4;0.3;-15;0.06;0.08;-0.07;0.02;0.11;
1708;42.1482;8.8569;GWL15;14.53;22.68;7.87;26.39;3.7;20.8;38.3;1116.3;107.71;316.12;38.97;70.67;3.8;111;1.33;1.75;1.47;1.79;2.8;8.6;16.4;0.1;-4;0.06;0.21;-0.02;0.05;0.14;
