#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h51 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : HadREM3-GA7_EC-EARTH
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL30 : Niveau de réchauffement Monde 3.0 degrés -> 2100 / France +4°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
1141;41.8313;9.3033;GWL30;17.23;26.37;9.21;30.4;13.4;64.7;94.7;1011.65;40.46;318.26;44.64;123.49;4.6;166;3.37;4.6;2.2;4.9;12.8;49.8;64.1;0.9;27;0.01;-0.42;-0.02;0.1;0.35;
1142;41.8249;9.3988;GWL30;18.49;26.53;11.36;30.24;5.5;55.9;108.9;978.96;40.59;283.81;47.17;186.85;3.8;179;2.74;3.12;2.37;3.16;5.3;42;60.6;0.3;8;0.12;-0.41;0.1;0.17;0.54;
1276;41.9509;8.5455;GWL30;18.09;25.4;11.18;29.53;5.1;44;79.5;717.13;33.3;221.66;32.27;70.71;4.7;190;2.69;2.9;2.3;3;4.6;35;53.5;1.1;32;0;-0.45;0.07;0.17;0.49;
1277;41.9452;8.6413;GWL30;17.67;25.3;10.51;29.39;4.4;45.2;79.6;767.73;35.81;237.25;34.47;73.36;4.7;177;2.82;3.24;2.25;3.32;4.1;35.2;55;1;30;0;-0.44;0.07;0.17;0.47;
1278;41.9394;8.7372;GWL30;17.84;25.59;10.72;29.68;6.6;50.8;87.8;782.74;31.23;236.19;33.47;86.23;4.7;177;2.94;3.46;2.41;3.58;6.2;40.9;62;1.1;37;-0.01;-0.51;0.02;0.14;0.27;
1279;41.9335;8.833;GWL30;17.89;25.58;10.81;29.66;6.3;49.5;87.8;775.64;30.94;233.99;33.15;85.89;4.8;180;2.92;3.39;2.42;3.5;6;40.1;62;1.1;35;-0.01;-0.51;0.02;0.14;0.27;
1280;41.9276;8.9288;GWL30;16.96;25.68;9.29;30.03;15.8;56.5;75.8;860.67;30.7;269.72;36.74;79.88;5.1;165;3.28;4.57;2.29;5.19;15.2;46.2;54.5;1.4;37;-0.04;-0.57;0.02;0.11;0.05;
1281;41.9215;9.0246;GWL30;14.91;24.37;6.68;27.69;5.6;36.1;66.7;1152.23;54.07;390.39;46.71;80.19;5.3;143;3.6;5.27;2.19;5.72;5.6;33.4;52.5;1.6;41;-0.04;-0.47;0.04;0.08;0.14;
1282;41.9154;9.1203;GWL30;15.36;24.7;7.18;28.51;7.2;46;67.1;1273;64.73;441.78;51;89.97;5;140;3.47;5;2.17;5.53;7.1;41.3;52;1.4;44;-0.04;-0.46;0.04;0.1;0.14;
1283;41.9091;9.216;GWL30;12.42;21.13;4.78;24.21;0.1;5.8;27.5;1159.89;75.88;368.63;46.72;99.81;3.8;145;3.3;4.38;2.32;4.56;0.1;5.7;25.5;0.1;54;-0.02;-0.33;0.02;0.09;0.25;
1284;41.9028;9.3118;GWL30;17.02;25.79;9.42;29.83;6.3;55;88.8;1073.86;42.87;313.29;54.64;183.93;4.1;158;3.2;4.07;2.55;4.33;5.8;42.8;61.2;0.4;34;0.06;-0.47;0.05;0.19;0.44;
1285;41.8964;9.4075;GWL30;18.78;26.72;11.74;30.28;5.4;56.7;112;957.5;39.6;277.11;46;184.87;3.8;184;2.69;3.02;2.38;3.02;5.2;43;58.8;0.2;1;0.12;-0.41;0.1;0.16;0.55;
1420;42.0168;8.649;GWL30;18.01;25.52;11.08;29.67;6.7;46.5;83.9;737.05;30.52;221.43;32.54;76.3;4.6;178;2.71;3.09;2.33;3.23;6.3;37.2;57.2;0.9;36;-0.02;-0.48;-0.01;0.15;0.16;
1421;42.011;8.745;GWL30;17.53;25.59;10.23;29.81;8.2;54;83.8;807.07;33.61;243;35.46;79.96;4.5;173;2.97;3.73;2.32;3.93;7.8;41.5;59.8;0.8;36;-0.03;-0.48;-0.01;0.14;0.15;
1422;42.0051;8.8409;GWL30;17.52;25.99;9.99;30.5;14.2;64.6;79.8;812.8;33.34;262.67;34.53;77.03;4.8;174;3.12;4.23;2.27;4.71;13.7;50.9;55.4;1;29;-0.04;-0.5;0.06;0.09;0.06;
1423;41.9991;8.9368;GWL30;16.14;25.45;8.17;29.48;14.6;51.8;76.1;1079.36;48.56;373.83;43.56;87.76;4.9;149;3.52;5.04;2.42;5.7;14.1;43.6;55.6;1.3;44;-0.05;-0.49;0.05;0.1;0.05;
1424;41.993;9.0327;GWL30;14.98;24.52;6.73;27.87;6.3;38;67.4;1155.86;54.13;392.75;47.01;79.11;4.8;147;3.63;5.38;2.21;5.82;6.3;35.2;53.4;1.2;45;-0.04;-0.48;0.05;0.1;0.11;
1425;41.9869;9.1286;GWL30;12.23;21.22;4.47;23.81;0;5.1;40.2;1446.14;75.65;502.65;58.6;102.02;4.7;131;3.4;4.69;2.32;4.9;0;5.1;37.1;1;52;-0.06;-0.46;0;0.11;0.11;
1426;41.9806;9.2245;GWL30;12.75;21.51;5.05;24.73;0.1;8.1;31.1;1143.02;74.56;367.12;45.92;98.76;3.5;146;3.31;4.43;2.3;4.63;0.1;8;28.8;0;53;-0.02;-0.33;0.03;0.08;0.25;
1427;41.9743;9.3203;GWL30;17.2;25.88;9.64;30.02;6.6;56.8;90.1;1055.23;42.01;309.73;54;181.88;4.1;161;3.14;3.93;2.52;4.19;6.1;43.4;61.5;0.5;32;0.07;-0.47;0.05;0.19;0.45;
1428;41.9679;9.4161;GWL30;18.87;26.76;11.9;30.28;5.5;57.3;112.8;906.23;35.79;261.81;45.36;167.61;4.1;184;2.72;3.01;2.48;3;5.2;43.4;58.5;0.5;3;0.08;-0.48;0.06;0.18;0.46;
1562;42.0941;8.5607;GWL30;18.16;25.7;11.12;29.82;7.8;47.9;85.1;718.21;35.52;216.34;31.21;69.51;4.3;184;2.76;3.19;2.24;3.27;7.5;38.3;58.4;0.7;38;-0.02;-0.4;0;0.11;0.18;
1563;42.0883;8.6568;GWL30;18.07;25.65;11.11;29.88;8.3;51;81.1;727.08;30.64;230.26;30.24;76.71;4.5;184;2.68;3.15;2.26;3.36;7.9;41.6;53.8;0.8;38;-0.02;-0.48;0.04;0.06;0.16;
1564;42.0825;8.7528;GWL30;17.69;25.54;10.53;29.71;6.8;51.3;80.3;769.93;32.52;243.53;32.24;79.18;4.5;185;2.78;3.39;2.21;3.59;6.5;41.3;54.5;0.9;29;-0.02;-0.48;0.04;0.07;0.16;
1565;42.0766;8.8489;GWL30;17.11;26.39;9.09;31.01;21;66.9;83.1;1002.3;43.28;357.41;40.59;94.64;4.8;156;3.42;4.98;2.25;5.65;20;52;59.3;1.1;46;-0.04;-0.52;0.09;0.12;0.23;
1566;42.0706;8.9449;GWL30;17.04;26.22;9.14;30.82;19.5;64.1;81.7;1001.28;45.14;345.19;40.39;84.01;5.1;154;3.41;4.86;2.36;5.54;18.5;49.7;57.9;1.5;40;-0.05;-0.49;0.05;0.09;0.05;
1567;42.0646;9.0409;GWL30;15.04;24.44;6.84;28.05;5.3;38.7;65.8;1305.17;67.08;452.11;53.78;89.92;5.2;138;3.51;5.11;2.2;5.59;5.3;35.6;52.2;1.5;47;-0.04;-0.45;0.04;0.13;0.08;
1568;42.0584;9.1369;GWL30;10.34;18.79;3.08;21.06;0;0.3;12.5;1250.53;76.04;403.37;49.2;100.07;4.5;136;3.29;4.26;2.5;4.31;0;0.3;12.1;0.9;59;-0.05;-0.4;-0.01;0.07;0.25;
1569;42.0522;9.2329;GWL30;13.08;21.98;5.33;25.34;0.3;11.8;35.8;1107.1;66.02;361.06;42.51;92.15;4.3;147;3.33;4.58;2.28;4.79;0.3;11.5;33.1;0.8;56;-0.02;-0.4;0.03;0.04;0.26;
1570;42.0458;9.3288;GWL30;17.94;26.44;10.51;30.62;9.1;64.2;100;967.37;36.32;287.24;48.45;148.41;4.1;167;3.11;3.8;2.59;3.99;8.6;47.7;65.2;0.4;26;0.05;-0.51;0.05;0.12;0.28;
1571;42.0394;9.4248;GWL30;18.9;26.89;11.88;30.46;6.6;58.5;112.6;975.3;39.62;300.32;46.74;178.62;4.1;171;2.82;3.19;2.54;3.2;6.4;45;58.5;0.5;12;0.13;-0.43;0.16;0.15;0.44;
1572;42.0329;9.5207;GWL30;19.02;26.97;12.03;30.49;6.6;59;113.9;966.31;39.23;297.6;46.4;177.89;4.1;175;2.81;3.15;2.55;3.16;6.4;45.3;57.7;0.5;14;0.13;-0.43;0.16;0.15;0.44;
1637;42.3488;1.9977;GWL30;10;19.1;2.83;22.84;0.1;5.2;9;726.51;167.03;162.04;27.54;52.83;4.3;196;4.12;6.01;3.15;6.67;0.1;5.2;9;0.8;104;-0.06;-0.24;0.13;0.04;0.15;
1638;42.349;2.0945;GWL30;9.26;18.32;2.11;21.81;0;3;4.8;761.55;171.27;179.48;28.15;56.56;4.2;187;4.04;5.93;2.98;6.56;0;3;4.8;0.5;88;-0.06;-0.24;0.2;0.02;0.02;
1641;42.3493;2.385;GWL30;12.8;21.93;5.25;25.82;2.3;23.9;37.2;1244.82;162.3;352.55;63.27;110.12;4.7;128;3.9;5.7;2.71;6.34;2.3;23.5;36;1;98;-0.07;-0.47;0.25;0.13;-0.09;
1642;42.3492;2.4818;GWL30;13.98;23.09;6.3;27.41;6.6;33.1;44.5;1167.7;152.1;332.15;60.45;105.2;4.7;143;3.82;5.53;2.65;6.28;6.6;32.3;41.9;0.9;108;-0.06;-0.47;0.28;0.17;-0.1;
1643;42.349;2.5786;GWL30;14.61;23.8;6.93;28.2;8.6;41.8;50.1;1063.21;143.6;296.13;53.28;106.19;4.2;173;3.74;5.49;2.64;6.18;8.5;39.8;45.8;0.6;123;-0.12;-0.47;0.17;0.08;-0.11;
1644;42.3488;2.6754;GWL30;15.7;24.6;8.19;29.13;8.4;49;60.2;935.91;127.97;245.39;44.84;99.24;3.8;201;3.56;4.93;2.75;5.58;8.3;44.1;51.6;0.2;112;-0.16;-0.48;0.05;-0.03;-0.13;
1705;42.1656;8.5683;GWL30;18.07;25.65;11;29.74;7.3;46.4;84.9;726.99;35.98;219.01;31.61;69.99;4.3;189;2.76;3.21;2.23;3.29;7;37.4;58.7;0.6;34;-0.02;-0.4;0;0.11;0.18;
1706;42.1599;8.6645;GWL30;17.27;25.67;9.76;29.96;10.9;58.2;78.5;837.67;35.35;264.67;35.05;82.99;4.6;175;3.09;4.11;2.27;4.44;10.3;45.5;55.9;0.8;37;-0.03;-0.48;0.03;0.06;0.15;
1707;42.1541;8.7607;GWL30;17.28;26.11;9.53;30.68;17.2;63.2;83.1;966.59;46.94;326.61;38.81;86.79;4.7;162;3.21;4.35;2.31;4.8;16.1;46.1;58.5;1;42;-0.04;-0.44;0.03;0.06;0.14;
1708;42.1482;8.8569;GWL30;16.74;26.15;8.65;30.6;20.2;62.5;81.3;1044.64;45.15;372.53;42.19;96.76;4.8;152;3.53;5.19;2.3;5.92;19.3;50.5;58.8;1;51;-0.04;-0.52;0.09;0.11;0.23;
