#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h49 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : HadREM3-GA7_CNRM-CM5
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL20 : Niveau de réchauffement Monde 2.0 degrés -> 2050 / France +2.7°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
5241;44.1166;4.883;GWL20;16.3;25.25;7.5;30.83;12.6;67.4;53.4;792.87;77.63;166.39;36.36;94.54;4.7;151;2.11;2.19;1.79;2.36;8.8;27.5;30.7;1.1;38;0.09;-0.39;0.21;0.12;0.21;
5242;44.1142;4.9828;GWL20;16.09;25.14;7.29;31.21;15.9;71.8;43.7;743.47;84.34;167.58;32.44;75.12;4.6;136;2.12;2.2;1.81;2.35;11.1;27.8;28.3;0.8;38;0.07;-0.36;0.29;0.04;0.03;
5243;44.1117;5.0826;GWL20;15.53;24.42;6.7;30.58;9.6;66.5;31.3;735.12;93.09;169.26;30.38;65.07;3.9;99;2.09;2.03;1.69;2.41;6.9;29.3;18.5;0.2;43;0.01;-0.28;0.27;-0.04;-0.13;
5244;44.1092;5.1823;GWL20;14.39;23.19;5.64;29.97;5.6;59;9.9;865.05;107.86;241.92;36.09;58.54;4;94;2.08;1.97;1.73;2.39;4;28.3;7.6;0.3;39;0.01;-0.21;0.27;0.09;-0.28;
5245;44.1065;5.2821;GWL20;11.62;20.12;3.61;26.37;1.6;20.1;1.4;984.64;120.76;273.49;39.41;72.25;3.2;122;2.13;2.15;1.8;2.68;1.4;14.3;1.4;-0.5;52;-0.02;-0.26;0.22;-0.02;-0.08;
5246;44.1038;5.3818;GWL20;11.3;19.76;3.36;26;1.4;15.6;1;1003.77;122.86;278.72;40.68;73.61;3.2;112;2.14;2.16;1.82;2.69;1.2;11.4;1;-0.5;48;-0.02;-0.26;0.22;-0.01;-0.07;
5247;44.101;5.4816;GWL20;11.32;19.91;3.36;26.03;1.7;16.5;1.2;1022.86;126.13;282.14;43.24;75.69;4.3;80;2.18;2.33;1.83;2.75;1.5;12.5;1.2;0.6;44;0.01;-0.22;0.21;0.06;0.07;
5248;44.098;5.5813;GWL20;11.14;19.77;3.35;24.99;0.6;9.5;3.9;1055.07;131.31;274.59;44.25;87.38;4.2;103;2.2;2.49;1.83;2.78;0.6;7.6;3.6;0.6;43;0.02;-0.23;0.18;0.04;0.19;
5249;44.095;5.681;GWL20;11.06;19.69;3.3;24.85;0.6;9.1;3.9;1059.19;131.91;274.84;44.58;87.73;4.2;118;2.2;2.49;1.83;2.78;0.6;7.3;3.6;0.5;34;0.02;-0.23;0.17;0.04;0.19;
5250;44.0919;5.7807;GWL20;10.34;18.84;2.95;23.39;0.2;4.2;4.2;1177.32;137.46;296.56;50.19;108.32;4.9;110;2.31;2.62;2.1;2.86;0.2;3.5;3.9;1.3;36;0.07;-0.24;0.18;0.1;0.38;
5251;44.0887;5.8804;GWL20;11.65;20.21;4.02;25.79;0.9;13.4;3.4;1100.95;132.6;280.48;48.94;100.29;4.6;121;2.27;2.41;2.17;2.78;0.9;10.6;3.2;0.9;37;0.09;-0.21;0.22;0.21;0.36;
5252;44.0854;5.9801;GWL20;14.45;23.38;6.06;29.19;6;50.5;29.5;791.34;116.64;183.77;34.91;76.57;4.6;129;2.2;2.35;1.93;2.69;5;30.4;21.5;1;23;0.09;-0.2;0.26;0.22;0.4;
5253;44.0821;6.0798;GWL20;12.8;21.86;4.01;28.82;4;45;5.6;895.37;140.79;214.88;33.07;67.45;4.2;132;2.26;2.44;1.92;2.89;3.3;28;5.1;0.5;29;0.08;-0.22;0.29;0.11;0.32;
5254;44.0786;6.1795;GWL20;13.03;22.1;4.1;29.15;5.3;50;5.2;883.98;151.49;215.34;34.54;58.27;4.7;106;2.22;2.36;1.78;2.9;4.6;30.4;4.3;1.1;29;0.08;-0.15;0.32;0.15;0.22;
5255;44.075;6.2791;GWL20;11.47;20.35;2.84;27.39;1.9;30.7;1.4;962.15;163.72;234.98;37.26;61.5;4.8;115;2.25;2.4;1.83;2.96;1.8;21.4;1.3;1.2;30;0.08;-0.15;0.32;0.14;0.21;
5256;44.0714;6.3788;GWL20;9.74;18.28;1.56;24.39;0.4;6.6;0.8;1017.55;177.33;242.32;36.59;61.77;4;102;2.28;2.49;1.81;3;0.4;5.6;0.8;0.3;37;0.04;-0.15;0.23;0.06;0.12;
5257;44.0676;6.4784;GWL20;9.45;17.89;1.3;24.47;0.5;7.6;0.9;1050.82;202.21;244.64;36.46;66.12;3.6;106;2.52;2.7;2.15;3.11;0.5;6.5;0.9;-0.1;38;0.05;-0.12;0.28;0.04;0.09;
5258;44.0638;6.578;GWL20;8.92;17.33;0.98;23.44;0.4;4.2;0.6;1093.72;214.5;250.22;37.27;68.09;4;99;2.49;2.8;2.16;3.1;0.4;3.8;0.6;0.4;40;0.06;-0.09;0.25;0.03;0.1;
5259;44.0599;6.6776;GWL20;7.65;15.73;0.1;20.57;0;0.8;0.6;1219.05;231.18;275.16;43.48;77.69;4.8;85;2.48;2.77;2.12;3.01;0;0.8;0.6;1.2;43;0.09;-0.08;0.28;0.12;0.2;
5260;44.0559;6.7772;GWL20;9.38;17.31;2.09;21.19;0.1;1.2;2.3;1166.32;213.54;249.97;46.48;85.43;4;101;2.39;2.69;2;2.94;0.1;1.2;2.2;0.2;42;0.04;-0.1;0.14;0.02;0.14;
5261;44.0518;6.8767;GWL20;11.01;18.98;3.63;23.52;0.4;5.8;5;1077.31;202.54;230.64;40.07;78.38;3.8;115;2.39;2.69;2.03;2.97;0.4;5.4;4.5;0.2;37;0.04;-0.07;0.14;-0.02;0.14;
5262;44.0476;6.9763;GWL20;9.48;17.42;2.31;21.34;0.3;1.9;2.6;1188.05;219.36;258.46;46.71;97.19;4.3;93;2.43;2.74;2.15;2.99;0.3;1.8;2.4;0.6;38;0.05;-0.07;0.18;0.02;0.16;
5263;44.0433;7.0758;GWL20;11.26;19.31;3.99;22.76;0.3;3;11.9;1227.43;172.25;307.87;50.85;98.5;3.7;100;2.41;2.69;2.15;2.7;0.3;2.8;10;0;34;0.04;-0.07;0.15;-0.01;0.06;
5264;44.0389;7.1754;GWL20;11.53;19.49;4.06;24.24;0.5;7.4;7;1043.92;199.38;229.36;39.04;80.54;3.7;113;2.41;2.69;1.98;2.99;0.5;6.5;6.2;0;42;0.02;-0.06;0.16;-0.05;0.08;
5265;44.0344;7.2749;GWL20;11.38;19.32;3.88;23.99;0.5;8.1;5.6;1007.44;204.44;231.07;36.99;80.95;2.9;116;2.5;2.76;2;3.09;0.5;7.4;5;-0.7;42;-0.03;-0.05;0.16;-0.11;-0.02;
5266;44.0299;7.3744;GWL20;9.17;17.08;1.95;20.92;0.1;1.5;2.2;1167.68;213.2;252.99;44.76;101.83;3.7;89;2.33;2.64;1.97;2.92;0.1;1.4;2.1;0;40;0.02;-0.1;0.15;-0.04;0.21;
5267;44.0252;7.4739;GWL20;8.8;16.64;1.71;20.23;0;0.9;2;1195.58;217.93;261.62;45.3;100.96;3.8;99;2.39;2.67;2.08;2.93;0;0.9;1.9;0.2;46;0.02;-0.11;0.14;0.01;0.17;
5268;44.0205;7.5733;GWL20;12.43;20.45;5.09;23.47;0.3;3.7;24.6;1059.34;129.73;306.86;47.13;91.44;3.2;124;2.26;2.57;1.82;2.72;0.3;3.3;18.7;-0.5;39;-0.03;-0.21;0.18;-0.04;-0.01;
5269;44.0156;7.6728;GWL20;10.26;18.23;2.92;22.59;0.4;4;3.5;1064.31;192.04;239.88;40.47;89.24;3.5;107;2.38;2.69;2;3.05;0.4;3.7;3.2;0;49;-0.02;-0.16;0.11;-0.06;0.08;
5322;44.1573;-1.3116;GWL20;15.4;21.53;8.82;25.45;2.2;16.8;22.5;884.24;120.53;298.42;25.02;53.1;3.5;146;1.83;1.6;1.54;1.69;1.5;8.6;15.9;0;54;-0.01;-0.29;0.21;0.03;0.04;
5323;44.1606;-1.2118;GWL20;15.26;21.39;8.7;25.24;2;15.9;21.6;892.92;121.72;301.42;25.27;53.22;3.4;124;1.83;1.6;1.54;1.7;1.2;8.1;15.4;-0.2;70;-0.01;-0.29;0.21;0.03;0.04;
5324;44.1638;-1.112;GWL20;14.89;21.83;7.62;27.46;6.8;38.1;13.9;1054.64;159.55;355.32;28.81;55.04;4.1;101;2.11;1.97;1.66;2.2;4.7;20.2;10.4;0.4;64;0;-0.2;0.22;0.02;-0.03;
5325;44.1669;-1.0122;GWL20;14.83;21.81;7.55;27.45;7;38.2;14.6;1055.46;157.7;359.58;30.22;48.16;4.2;102;2.14;2.05;1.66;2.35;5.1;21;11.4;0.6;64;0;-0.19;0.22;0.09;-0.07;
5326;44.1699;-0.9123;GWL20;14.76;21.71;7.51;27.33;7.1;37.8;13.9;1050.29;160.41;358.72;30.57;49.05;4.1;100;2.16;2.07;1.69;2.38;5.3;21;11.1;0.5;58;-0.01;-0.18;0.21;0.09;0.03;
5327;44.1728;-0.8125;GWL20;14.78;21.75;7.54;27.37;7.2;37.5;13.4;1064.02;160.02;352.81;30.18;51.1;4.1;100;2.15;2.07;1.71;2.38;5.4;20.4;10.4;0.4;55;0.01;-0.18;0.2;0.05;0.14;
5328;44.1756;-0.7126;GWL20;14.75;21.74;7.52;27.35;6.9;37;13.1;1085.92;163.08;355.26;32.08;49.88;4.6;92;2.16;2.11;1.72;2.42;5.1;20.5;10;1;56;0.03;-0.16;0.2;0.14;0.11;
5329;44.1784;-0.6127;GWL20;14.69;21.97;7.17;27.7;6.7;39.5;13.4;973.97;161.05;309.33;28.68;44.78;4.8;102;2.19;2.12;1.73;2.42;4.7;21.6;10;1.2;56;0.03;-0.16;0.21;0.14;0.13;
5330;44.181;-0.5128;GWL20;14.64;21.93;7.13;27.65;6.2;38.8;13.2;969.22;155.71;303.01;27.36;45.61;4.4;108;2.19;2.13;1.73;2.46;4.2;21.2;10;0.8;60;0.02;-0.19;0.18;0.1;0.14;
5331;44.1836;-0.4129;GWL20;14.63;21.91;7.12;27.62;6.2;38.6;13.1;970.43;155.91;303.38;27.4;45.65;4.3;115;2.19;2.13;1.73;2.46;4.1;21;9.9;0.7;57;0.02;-0.19;0.18;0.1;0.14;
5332;44.1861;-0.313;GWL20;14.59;21.88;7.09;27.54;6.1;38.4;13.2;979.02;164.82;300.87;27.69;48.96;3.9;108;2.19;2.16;1.73;2.48;4.2;21.3;10.1;0.2;54;0.02;-0.15;0.16;0.09;0.18;
5333;44.1885;-0.2131;GWL20;14.57;21.85;7.11;27.41;5.2;36.8;13.4;970.8;167.86;294.19;25.88;41.83;3.7;101;2.24;2.2;1.8;2.46;3.3;20.1;10.1;0;59;0.01;-0.14;0.13;0.03;-0.01;
5334;44.1907;-0.1132;GWL20;14.62;22.01;7.06;27.38;4.3;33.6;17.6;823.99;156.21;230.02;22.98;38.29;4.5;137;2.19;2.17;1.74;2.39;2.8;18.6;13.2;0.9;69;0.01;-0.13;0.13;0.04;-0.02;
5335;44.1929;-0.0133;GWL20;14.67;22.07;7.09;27.47;4.6;35;18.3;803.12;145.03;230.33;22.5;38.44;3.7;136;2.22;2.2;1.76;2.42;3;19.3;13.8;0;76;-0.01;-0.16;0.13;0.01;0.05;
5336;44.195;0.0867;GWL20;14.7;22.13;7.09;27.55;4.8;35.8;17.5;811.11;156.61;229.44;23.73;39.19;4.3;132;2.23;2.24;1.75;2.47;3.3;20;13.2;0.6;71;0;-0.11;0.14;0.09;0.09;
5337;44.1971;0.1866;GWL20;14.7;22.13;7.09;27.55;4.8;35.8;17.5;811.03;156.61;229.43;23.72;39.19;4.3;140;2.23;2.24;1.75;2.47;3.3;20;13.2;0.6;69;0;-0.11;0.14;0.09;0.09;
5338;44.199;0.2866;GWL20;15.02;22.59;7.16;28;5.4;38.8;18.3;747.57;154.84;204.42;23.43;42.29;4.4;172;2.15;2.08;1.72;2.41;3.6;20.6;13;0.8;57;0.02;-0.07;0.16;0.11;0.09;
5339;44.2008;0.3865;GWL20;14.98;22.46;7.23;27.74;4.7;37.2;18.5;754.52;148.05;208.41;22.97;39.79;4.8;160;2.14;2.06;1.73;2.39;3.3;20.5;13.2;1.1;44;0.01;-0.12;0.17;0.04;0.13;
5340;44.2025;0.4865;GWL20;15.02;22.49;7.28;27.82;4.8;38;18.1;763.02;157.77;205.77;23.35;41.2;4.8;165;2.15;2.04;1.75;2.36;3.3;20.4;12.7;1.2;46;0.03;-0.06;0.16;0.09;0.14;
5341;44.2042;0.5865;GWL20;15.06;22.55;7.29;27.96;5;38.8;17.8;751.44;151.47;205.35;23.01;42.2;4.8;150;2.14;2.04;1.74;2.38;3.5;20.5;12.3;1.1;42;0.02;-0.09;0.16;0.1;0.17;
5342;44.2058;0.6864;GWL20;15.09;22.68;7.16;27.61;4.1;35;24.4;761.13;153.44;219.79;21.55;44.55;4.1;156;2.12;2.04;1.69;2.37;2.8;19.4;16.3;0.5;47;0.01;-0.07;0.15;0.02;0.21;
5343;44.2072;0.7864;GWL20;15.04;22.62;7.12;27.51;4;34.3;24.1;765.04;154.24;220.89;21.63;44.69;4.1;150;2.12;2.05;1.68;2.38;2.7;19.3;16.2;0.5;45;0.01;-0.07;0.15;0.02;0.21;
5344;44.2086;0.8864;GWL20;14.91;22.48;7.03;27.24;3.3;31.4;24.5;754.77;154.72;224.48;21.37;39.44;3.3;147;2.12;2.08;1.69;2.38;2.3;18.1;16.7;-0.3;48;-0.02;-0.09;0.15;0;-0.01;
5345;44.2099;0.9864;GWL20;15.02;22.82;7.02;28.18;5.9;41.8;22;731.16;153.24;217.66;21.83;41.4;3.5;170;2.16;2.12;1.69;2.53;3.8;21.7;15;-0.2;48;-0.03;-0.09;0.15;0.02;-0.01;
5346;44.2111;1.0864;GWL20;15.09;22.89;7.09;28.25;5.8;42.8;23.1;735.42;154.14;215.71;23.22;39.42;3.8;169;2.19;2.13;1.73;2.52;3.6;22.2;16;0.2;50;-0.02;-0.08;0.14;0.08;-0.1;
5347;44.2122;1.1864;GWL20;15;22.83;6.99;28.11;5.5;41.5;22.5;756.85;157.34;218.28;23.23;44.77;4;160;2.19;2.2;1.71;2.55;3.4;21.7;15.7;0.3;45;0;-0.08;0.16;0.08;0;
5348;44.2132;1.2864;GWL20;14.97;22.81;6.97;28.08;5.5;41.2;22.4;758.31;157.67;218.68;23.29;44.84;4;155;2.19;2.2;1.71;2.56;3.5;21.5;15.6;0.3;43;0;-0.08;0.16;0.08;0;
5349;44.2141;1.3864;GWL20;15.01;22.84;6.98;28.17;5.8;42.8;21.8;741.47;145.99;214.42;22.29;40.09;3;154;2.19;2.2;1.7;2.59;3.7;22.8;14.9;-0.6;45;-0.02;-0.15;0.14;0.02;0;
5350;44.2149;1.4864;GWL20;14.86;22.68;6.84;28.03;5.5;41.4;19.4;748.4;141.04;219.93;22.07;41.14;3.7;148;2.19;2.2;1.66;2.68;3.3;22.7;12.4;0.1;44;-0.01;-0.18;0.15;-0.02;0.15;
5351;44.2156;1.5864;GWL20;14.94;22.76;6.91;28.17;5.8;42.9;20;741.01;139.94;216.76;21.6;40.82;3.5;161;2.18;2.18;1.67;2.67;3.6;23.4;12.9;-0.2;48;-0.01;-0.18;0.14;-0.03;0.15;
5352;44.2163;1.6864;GWL20;14.59;22.47;6.54;28.23;6.2;44.7;16.9;857.52;150.95;254.59;24.86;40.41;3.3;138;2.27;2.35;1.69;2.9;3.7;24.3;11.8;-0.3;58;-0.03;-0.19;0.14;-0.03;-0.02;
5353;44.2168;1.7865;GWL20;14.42;22.31;6.36;28.07;7;43.6;14.6;856.42;155.67;253.71;23.74;44.35;2.6;150;2.23;2.31;1.63;2.89;4.6;24;9.7;-1.1;59;-0.05;-0.18;0.12;-0.1;-0.12;
5354;44.2173;1.8865;GWL20;14.25;22.14;6.23;27.76;6.1;40.2;14.6;867.65;157.71;257.32;24.1;44.75;2.7;145;2.23;2.33;1.61;2.89;4;22.2;9.8;-0.9;58;-0.05;-0.18;0.12;-0.1;-0.12;
5355;44.2177;1.9865;GWL20;13.98;21.8;6.03;27.51;6.6;37.3;11.9;845.71;142.13;252.92;23.16;37.35;2.8;163;2.23;2.31;1.61;2.87;4.4;21.2;8.2;-0.8;63;-0.06;-0.24;0.13;-0.1;-0.14;
5356;44.2179;2.0865;GWL20;13.82;21.62;5.9;27.14;5.6;35.1;12.6;857.23;144.18;256.28;23.37;37.79;2.8;161;2.23;2.32;1.6;2.87;3.8;21;8.8;-0.8;63;-0.06;-0.24;0.13;-0.11;-0.14;
5357;44.2181;2.1865;GWL20;13.56;21.56;5.46;26.95;4.7;32.1;12.1;905.11;155.56;261.27;24.09;45.11;3.5;168;2.16;2.23;1.5;2.77;3.2;19.5;8.4;-0.1;46;-0.02;-0.13;0.1;-0.01;0.11;
5358;44.2182;2.2866;GWL20;13.64;21.65;5.49;27.1;4.8;33.9;12.5;892.28;149.77;257.06;23.13;40.58;3;170;2.16;2.24;1.46;2.79;3.2;20.9;8.8;-0.6;41;-0.03;-0.17;0.09;-0.03;-0.08;
5359;44.2182;2.3866;GWL20;13.13;21.12;5.06;26.27;3.8;27.5;11.9;928.66;155.89;268.03;24.1;41.72;3;164;2.18;2.3;1.47;2.82;2.9;17.8;8.4;-0.6;42;-0.03;-0.17;0.09;-0.03;-0.08;
5360;44.2181;2.4866;GWL20;13.07;21.1;5;26.26;4;27.5;12.2;906.15;153.09;270.08;22.46;41.74;2.5;167;2.16;2.31;1.43;2.87;2.8;18;8.5;-1;52;-0.05;-0.17;0.1;-0.12;-0.04;
5361;44.2179;2.5866;GWL20;12.49;20.42;4.56;25.27;2.8;19.5;9.9;947.87;163.11;281.91;23.4;47.79;2.4;154;2.16;2.28;1.46;2.85;2.3;12.9;6.7;-1.3;56;-0.05;-0.18;0.1;-0.11;-0.06;
5362;44.2177;2.6866;GWL20;11.92;19.99;3.89;25.06;1.8;15.9;6.7;928.57;146.7;274.99;26.18;50.94;3.1;151;2.15;2.27;1.47;2.85;1.5;10.2;5.1;-0.5;47;-0.05;-0.21;0.08;-0.04;-0.02;
5363;44.2173;2.7867;GWL20;11.62;19.76;3.67;24.58;1.6;14;7.2;961.63;165.84;277.07;27.08;59.46;3.5;131;2.17;2.39;1.51;2.85;1.5;9.6;6.1;-0.1;46;-0.03;-0.12;0.07;-0.04;0.1;
5364;44.2168;2.8867;GWL20;11.18;19.36;3.33;23.84;1.3;11.1;7.3;989.38;165.26;283.41;28.8;57.15;3.2;131;2.2;2.51;1.54;2.85;1.2;7.8;6.2;-0.4;48;-0.03;-0.13;0.06;-0.01;0.07;
5365;44.2163;2.9867;GWL20;11.86;20.08;3.88;24.95;1.9;16.5;7.8;951.7;158.83;273.88;27.34;55.7;3.3;138;2.16;2.44;1.52;2.85;1.7;11.1;6.5;-0.3;54;-0.03;-0.12;0.07;-0.02;0.06;
5366;44.2157;3.0867;GWL20;12.74;20.96;4.68;26.39;3.8;27.9;8.8;917.66;161.11;253.66;27.99;47.1;4.2;144;2.14;2.34;1.57;2.84;3;18;6.9;0.6;52;-0.01;-0.05;0.05;0.08;-0.02;
5367;44.2149;3.1867;GWL20;12.53;20.74;4.57;25.5;2.5;19.8;12;928.55;166.78;249.36;29.8;60.13;3.7;128;2.18;2.47;1.55;2.89;2.2;13.4;9.3;0;53;-0.02;-0.05;0;0.05;0.16;
5368;44.2141;3.2867;GWL20;11.43;19.69;3.4;25.6;2.3;22.5;1;911.38;171.14;209.95;30.48;60.59;4;107;2.15;2.38;1.58;3;2;15.3;0.8;0.2;53;-0.01;-0.03;0.01;0.09;0.2;
5369;44.2132;3.3867;GWL20;11.02;19.32;3;24.82;1.9;15.5;2;925.48;162.36;236.37;27.64;62.68;2.9;116;2.24;2.59;1.55;3.22;1.6;10.9;1.9;-0.7;58;-0.04;-0.11;0.08;-0.09;0.03;
5370;44.2122;3.4867;GWL20;10.52;18.77;2.6;23.77;1.1;10.6;2.2;942.58;166.6;236.43;28.09;63.62;3;119;2.25;2.63;1.55;3.18;1;7.9;2;-0.8;60;-0.04;-0.11;0.06;-0.1;0.03;
5371;44.2111;3.5867;GWL20;11.18;19.6;3.13;25.11;2.2;17.1;2;950.46;164.14;248.24;29.57;69.86;2.9;135;2.31;2.75;1.63;3.32;2;12;1.9;-0.6;55;-0.03;-0.11;0.11;-0.05;-0.1;
5372;44.2099;3.6867;GWL20;12.82;21.15;4.8;26.92;3.5;30.9;8.1;1646.63;157.09;462.81;76.58;147.79;4.1;117;2.26;2.57;1.63;3.12;3.2;21.3;6.7;0.4;45;0.03;-0.19;0.2;0.01;0.08;
5373;44.2086;3.7867;GWL20;13.84;22.27;5.68;28.3;5.8;47.3;15.1;1554.98;148.5;440.68;72.08;142.25;4.1;121;2.26;2.55;1.63;3.09;4.8;30.4;11.9;0.4;43;0.03;-0.2;0.2;0.01;0.08;
5374;44.2072;3.8867;GWL20;13.75;22.16;5.61;28.22;5.6;45.5;13.9;1624.79;168.2;447.52;73.18;166.75;3.9;119;2.29;2.56;1.65;3.13;4.6;29.1;11;0.2;38;0.08;-0.08;0.22;0.05;0.29;
5375;44.2058;3.9867;GWL20;14.69;23.37;6.4;29.01;5.5;51;28;1484.39;149.57;386.5;67.04;166.38;4.1;121;2.16;2.44;1.57;2.78;4.3;29.8;21.2;0.5;32;0.1;-0.14;0.21;0.1;0.47;
5376;44.2042;4.0867;GWL20;15.12;23.87;6.74;29.87;8.4;60.6;30.9;1435.05;144.12;375.01;64.86;162.47;4;121;2.18;2.44;1.61;2.79;6.1;32.5;22.9;0.4;30;0.11;-0.14;0.22;0.1;0.47;
5377;44.2026;4.1866;GWL20;15.93;24.78;7.41;30.29;9.4;63.2;50.7;1083.96;119.52;224.73;49.73;145.01;4.1;136;2.13;2.36;1.6;2.54;6.5;31.1;31.5;0.4;25;0.14;-0.16;0.03;0.14;0.48;
5378;44.2008;4.2866;GWL20;15.38;24.47;6.66;29.75;8.2;56.8;45.8;950.81;111.79;192.4;44.33;113.5;4.3;135;2.23;2.5;1.69;2.63;5.7;28.9;30.3;0.6;37;0.07;-0.3;0.08;0.09;0.22;
5379;44.199;4.3866;GWL20;15.23;24.35;6.52;29.56;7.7;54.9;44.7;962.81;113.33;194.31;44.89;114.42;4.3;135;2.25;2.54;1.7;2.66;5.4;28.5;29.9;0.6;38;0.07;-0.29;0.08;0.09;0.21;
5380;44.1971;4.4865;GWL20;15.87;24.87;7.18;30.37;10.1;63.2;48.2;900.7;95.48;193.56;42.21;100.3;3.9;147;2.17;2.37;1.71;2.49;6.8;29.4;31.7;0.2;33;0.06;-0.37;0.15;0.08;0.07;
5381;44.1951;4.5865;GWL20;15.92;24.91;7.23;30.44;10.5;63.8;48.3;896.88;95.05;192.72;42.04;100.01;3.8;122;2.17;2.37;1.71;2.49;7.1;29.3;31.7;0.1;40;0.06;-0.37;0.15;0.08;0.07;
5382;44.193;4.6864;GWL20;16.24;25.09;7.67;30.46;8.6;63.3;54.1;757.98;77.96;174.03;35.83;84.79;4;147;2.1;2.2;1.78;2.27;6.1;27.2;31.7;0.4;35;0.07;-0.44;0.24;0.09;0.12;
5383;44.1908;4.7863;GWL20;16.16;25.11;7.38;30.64;11.4;64.5;52.7;792.36;77.97;164.33;38.11;85.54;4.8;155;2.1;2.18;1.78;2.37;8.1;26.8;31;1.2;31;0.09;-0.42;0.17;0.18;0.2;
5384;44.1885;4.8862;GWL20;16.12;25.08;7.33;30.59;10.3;64.6;51.8;804.52;78.86;168.59;36.94;95.33;4.6;110;2.1;2.21;1.77;2.38;7.1;27.2;29.9;1;38;0.09;-0.39;0.21;0.12;0.21;
5385;44.1861;4.9862;GWL20;15.6;24.66;6.84;30.59;9.4;65.3;39.2;773.85;87.74;175.15;33.86;77.06;4.4;114;2.13;2.25;1.78;2.37;6.5;27.7;26.7;0.7;44;0.07;-0.36;0.29;0.04;0.03;
5386;44.1836;5.0861;GWL20;14.59;23.4;5.94;29.27;5.4;51.7;22.9;790.48;100.06;179.27;31.89;68.39;3.7;136;2.12;2.12;1.67;2.46;4.1;27.3;15.1;0;43;0.01;-0.28;0.25;-0.05;-0.12;
5387;44.1811;5.186;GWL20;12.74;21.32;4.51;27.61;2.8;33.2;4.2;985.58;120.66;260.45;38.14;73.63;4.2;122;2.13;2.12;1.77;2.53;2.2;21.4;3.8;0.5;44;0.03;-0.23;0.25;0.03;-0.11;
5388;44.1784;5.2858;GWL20;10.27;18.58;2.54;24.06;0.3;6.4;0.4;1063.42;138.47;301.4;41.48;75.98;3.6;100;2.09;2.16;1.7;2.7;0.3;5;0.4;0;48;-0.03;-0.21;0.24;-0.04;-0.11;
5389;44.1757;5.3857;GWL20;11.82;20.33;3.78;26.48;2.2;22.9;2.6;914.32;129.84;237.65;36.39;67.49;3.3;112;2.18;2.3;1.85;2.87;1.9;16;2.4;-0.4;49;-0.04;-0.24;0.21;-0.04;-0.1;
